"[[780.0, 780.0, 330.0], [772.4881580406409, 802.0903354310067, 338.0], [764.9763160812818, 824.1806708620134, 352.0], [757.4644741219224, 846.2710062930198, 362.0], [749.9526321625633, 868.3613417240265, 370.0], [742.4407902032042, 890.4516771550332, 367.0], [734.9289482438451, 912.5420125860398, 385.0], [727.4171062844857, 934.6323480170463, 380.0], [719.9052643251266, 956.7226834480531, 391.0], [712.3934223657675, 978.8130188790598, 402.0], [704.8815804064084, 1000.9033543100663, 417.0], [697.369738447049, 1022.993689741073, 432.0], [689.8578964876899, 1045.0840251720795, 442.0], [682.3460545283308, 1067.1743606030861, 446.0], [674.8342125689717, 1089.2646960340928, 458.0], [667.3223706096124, 1111.3550314650995, 458.0], [659.8105286502532, 1133.4453668961062, 474.0], [652.2986866908941, 1155.5357023271129, 488.0], [644.7868447315349, 1177.6260377581195, 500.0], [637.2750027721758, 1199.716373189126, 515.0]]",0,1
"[[780.0, 780.0, 330.0], [816.5905621751926, 743.6562701568416, 319.0], [853.1811243503853, 707.3125403136831, 287.0], [889.7716865255777, 670.9688104705244, 239.0], [926.3622487007705, 634.6250806273661, 233.0], [962.9528108759632, 598.2813507842077, 226.0], [999.5433730511558, 561.9376209410492, 218.0], [1036.1339352263483, 525.5938910978906, 207.0], [1072.724497401541, 489.25016125473223, 210.0], [1109.3150595767336, 452.90643141157375, 223.0], [1145.9056217519262, 416.56270156841526, 236.0], [1182.4961839271189, 380.21897172525667, 247.0], [1219.0867461023115, 343.8752418820983, 290.0], [1255.6773082775042, 307.53151203893975, 312.0], [1292.2678704526966, 271.1877821957813, 319.0], [1328.8584326278892, 234.84405235262278, 319.0], [1365.4489948030819, 198.50032250946435, 301.0], [1402.0395569782747, 162.15659266630584, 286.0], [1438.6301191534671, 125.81286282314741, 291.0], [1475.2206813286598, 89.4691329799889, 298.0]]",0,2
"[[780.0, 780.0, 330.0], [744.7986487081425, 817.2770980574933, 352.0], [709.597297416285, 854.5541961149864, 374.0], [674.3959461244273, 891.8312941724795, 417.0], [639.1945948325697, 929.1083922299729, 433.0], [603.9932435407122, 966.3854902874662, 456.0], [568.7918922488547, 1003.6625883449592, 464.0], [533.590540956997, 1040.9396864024523, 500.0], [498.3891896651395, 1078.2167844599458, 533.0], [463.187838373282, 1115.493882517439, 572.0], [427.9864870814244, 1152.770980574932, 614.0], [392.78513578956677, 1190.0480786324251, 658.0], [357.58378449770925, 1227.3251766899184, 701.0], [322.3824332058516, 1264.6022747474117, 726.0], [287.18108191399415, 1301.8793728049047, 739.0], [251.97973062213651, 1339.156470862398, 750.0], [216.778379330279, 1376.4335689198913, 724.0], [181.5770280384214, 1413.7106669773846, 715.0], [146.37567674656387, 1450.9877650348778, 702.0], [111.17432545470626, 1488.264863092371, 676.0]]",0,3
"[[637.2750027721758, 1199.716373189126, 515.0], [644.786844731535, 1177.6260377581193, 500.0], [652.2986866908941, 1155.5357023271129, 488.0], [659.8105286502532, 1133.4453668961062, 474.0], [667.3223706096124, 1111.3550314650995, 458.0], [674.8342125689717, 1089.2646960340928, 458.0], [682.3460545283308, 1067.1743606030861, 446.0], [689.8578964876899, 1045.0840251720795, 442.0], [697.369738447049, 1022.993689741073, 432.0], [704.8815804064084, 1000.9033543100663, 417.0], [712.3934223657675, 978.8130188790597, 402.0], [719.9052643251266, 956.7226834480531, 391.0], [727.4171062844857, 934.6323480170464, 380.0], [734.9289482438451, 912.5420125860398, 385.0], [742.4407902032042, 890.4516771550332, 367.0], [749.9526321625633, 868.3613417240265, 370.0], [757.4644741219224, 846.2710062930198, 362.0], [764.9763160812818, 824.1806708620134, 352.0], [772.4881580406409, 802.0903354310067, 338.0], [780.0, 780.0, 330.0]]",1,0
"[[637.2750027721758, 1199.716373189126, 515.0], [681.3774069067276, 1141.282307914961, 453.0], [725.4798110412794, 1082.848242640796, 422.0], [769.5822151758312, 1024.4141773666306, 357.0], [813.6846193103829, 965.9801120924656, 334.0], [857.7870234449347, 907.5460468183005, 302.0], [901.8894275794864, 849.1119815441353, 285.0], [945.9918317140382, 790.6779162699702, 253.0], [990.0942358485901, 732.2438509958051, 235.0], [1034.1966399831417, 673.8097857216401, 215.0], [1078.2990441176937, 615.3757204474749, 203.0], [1122.4014482522455, 556.9416551733098, 208.0], [1166.5038523867972, 498.5075898991447, 241.0], [1210.606256521349, 440.07352462497954, 260.0], [1254.7086606559008, 381.6394593508145, 292.0], [1298.8110647904527, 323.2053940766493, 313.0], [1342.9134689250045, 264.7713288024843, 302.0], [1387.0158730595563, 206.3372635283191, 301.0], [1431.1182771941078, 147.90319825415406, 270.0], [1475.2206813286598, 89.4691329799889, 298.0]]",1,2
"[[637.2750027721758, 1199.716373189126, 515.0], [609.5854934396774, 1214.9031358156126, 531.0], [581.8959841071791, 1230.0898984420992, 568.0], [554.2064747746806, 1245.2766610685858, 597.0], [526.5169654421821, 1260.4634236950724, 597.0], [498.8274561096838, 1275.650186321559, 628.0], [471.1379467771854, 1290.8369489480453, 650.0], [443.448437444687, 1306.0237115745317, 668.0], [415.7589281121886, 1321.2104742010188, 686.0], [388.06941877969024, 1336.3972368275054, 681.0], [360.37990944719184, 1351.5839994539917, 692.0], [332.6904001146934, 1366.7707620804783, 687.0], [305.00089078219503, 1381.957524706965, 698.0], [277.3113814496966, 1397.1442873334515, 692.0], [249.62187211719825, 1412.331049959938, 701.0], [221.93236278469982, 1427.5178125864247, 700.0], [194.24285345220147, 1442.7045752129113, 701.0], [166.55334411970307, 1457.8913378393977, 688.0], [138.8638347872047, 1473.0781004658843, 690.0], [111.17432545470626, 1488.264863092371, 676.0]]",1,3
"[[1475.2206813286598, 89.4691329799889, 298.0], [1438.6301191534671, 125.81286282314738, 291.0], [1402.0395569782747, 162.15659266630584, 286.0], [1365.4489948030819, 198.50032250946433, 301.0], [1328.8584326278892, 234.84405235262278, 319.0], [1292.2678704526968, 271.18778219578127, 319.0], [1255.6773082775042, 307.53151203893975, 312.0], [1219.0867461023113, 343.87524188209824, 290.0], [1182.4961839271189, 380.21897172525667, 247.0], [1145.9056217519262, 416.5627015684152, 236.0], [1109.3150595767336, 452.90643141157364, 223.0], [1072.724497401541, 489.25016125473223, 210.0], [1036.1339352263483, 525.5938910978906, 207.0], [999.5433730511558, 561.9376209410492, 218.0], [962.9528108759631, 598.2813507842076, 226.0], [926.3622487007705, 634.6250806273661, 233.0], [889.7716865255778, 670.9688104705244, 239.0], [853.1811243503853, 707.3125403136831, 287.0], [816.5905621751926, 743.6562701568415, 319.0], [780.0, 780.0, 330.0]]",2,0
"[[1475.2206813286598, 89.4691329799889, 298.0], [1431.118277194108, 147.903198254154, 270.0], [1387.0158730595563, 206.3372635283191, 301.0], [1342.9134689250043, 264.7713288024842, 302.0], [1298.8110647904527, 323.2053940766493, 313.0], [1254.708660655901, 381.63945935081443, 292.0], [1210.606256521349, 440.07352462497954, 260.0], [1166.5038523867972, 498.50758989914465, 241.0], [1122.4014482522455, 556.9416551733098, 208.0], [1078.2990441176937, 615.3757204474749, 203.0], [1034.196639983142, 673.80978572164, 215.0], [990.0942358485901, 732.2438509958051, 235.0], [945.9918317140383, 790.6779162699702, 253.0], [901.8894275794864, 849.1119815441353, 285.0], [857.7870234449347, 907.5460468183004, 302.0], [813.6846193103829, 965.9801120924656, 334.0], [769.5822151758312, 1024.4141773666306, 357.0], [725.4798110412794, 1082.848242640796, 422.0], [681.3774069067275, 1141.282307914961, 453.0], [637.2750027721758, 1199.716373189126, 515.0]]",2,1
"[[1475.2206813286598, 89.4691329799889, 298.0], [1403.4287678616097, 163.0899608806406, 286.0], [1331.6368543945596, 236.71078878129225, 319.0], [1259.8449409275092, 310.33161668194396, 312.0], [1188.0530274604591, 383.95244458259566, 258.0], [1116.261113993409, 457.5732724832473, 223.0], [1044.4692005263587, 531.194100383899, 207.0], [972.6772870593085, 604.8149282845505, 226.0], [900.8853735922584, 678.4357561852024, 249.0], [829.0934601252083, 752.0565840858541, 298.0], [757.3015466581579, 825.6774119865057, 362.0], [685.5096331911077, 899.2982398871574, 404.0], [613.7177197240576, 972.9190677878091, 456.0], [541.9258062570074, 1046.5398956884608, 500.0], [470.13389278995726, 1120.1607235891122, 550.0], [398.341979322907, 1193.7815514897643, 658.0], [326.5500658558569, 1267.402379390416, 726.0], [254.75815238880665, 1341.0232072910676, 750.0], [182.96623892175654, 1414.6440351917192, 715.0], [111.17432545470626, 1488.264863092371, 676.0]]",2,3
"[[111.17432545470626, 1488.264863092371, 676.0], [146.37567674656384, 1450.9877650348776, 702.0], [181.5770280384214, 1413.7106669773846, 715.0], [216.77837933027894, 1376.4335689198913, 724.0], [251.97973062213651, 1339.156470862398, 750.0], [287.1810819139941, 1301.879372804905, 739.0], [322.3824332058516, 1264.6022747474117, 726.0], [357.5837844977092, 1227.3251766899184, 701.0], [392.78513578956677, 1190.0480786324251, 658.0], [427.98648708142434, 1152.770980574932, 614.0], [463.18783837328186, 1115.4938825174388, 572.0], [498.3891896651395, 1078.2167844599458, 533.0], [533.590540956997, 1040.9396864024525, 500.0], [568.7918922488547, 1003.6625883449592, 464.0], [603.9932435407121, 966.385490287466, 456.0], [639.1945948325697, 929.1083922299729, 433.0], [674.3959461244273, 891.8312941724796, 417.0], [709.597297416285, 854.5541961149864, 374.0], [744.7986487081424, 817.2770980574933, 352.0], [780.0, 780.0, 330.0]]",3,0
