centroid_x,centroid_y,centroid_z
780.0,780.0,291.0
1056.5237414620565,1248.6751816388717,305.0
1062.2685282723864,1243.5140768592098,297.0
1062.1030200247017,1248.713160092625,305.0
1056.893144089844,1243.3677194705745,297.0
