"[[780.0, 780.0, 330.0], [765.1110477520659, 766.0311421598948, 330.0], [750.2220955041316, 752.0622843197895, 341.0], [735.3331432561973, 738.093426479684, 341.0], [720.4441910082633, 724.1245686395787, 332.0], [705.5552387603291, 710.1557107994736, 332.0], [690.6662865123949, 696.1868529593681, 313.0], [675.7773342644606, 682.2179951192628, 313.0], [660.8883820165265, 668.2491372791576, 308.0], [645.9994297685923, 654.2802794390523, 308.0], [631.1104775206582, 640.3114215989469, 311.0], [616.2215252727239, 626.3425637588416, 311.0], [601.3325730247898, 612.3737059187363, 324.0], [586.4436207768555, 598.404848078631, 324.0], [571.5546685289214, 584.4359902385256, 340.0], [556.6657162809871, 570.4671323984203, 340.0], [541.7767640330529, 556.498274558315, 344.0], [526.8878117851187, 542.5294167182096, 347.0], [511.99885953718456, 528.5605588781044, 356.0], [497.1099072892504, 514.5917010379991, 362.0]]",0,1
"[[780.0, 780.0, 330.0], [766.7954385236904, 814.32316350216, 338.0], [753.5908770473809, 848.6463270043199, 362.0], [740.3863155710711, 882.9694905064797, 370.0], [727.1817540947617, 917.2926540086397, 380.0], [713.9771926184521, 951.6158175107997, 391.0], [700.7726311421426, 985.9389810129596, 417.0], [687.5680696658329, 1020.2621445151194, 432.0], [674.3635081895234, 1054.5853080172794, 451.0], [661.1589467132138, 1088.9084715194394, 458.0], [647.9543852369043, 1123.2316350215992, 458.0], [634.7498237605946, 1157.5547985237592, 500.0], [621.5452622842851, 1191.8779620259193, 515.0], [608.3407008079754, 1226.201125528079, 546.0], [595.1361393316658, 1260.524289030239, 560.0], [581.9315778553563, 1294.8474525323988, 605.0], [568.7270163790467, 1329.1706160345589, 622.0], [555.5224549027371, 1363.4937795367189, 624.0], [542.3178934264276, 1397.816943038879, 608.0], [529.113331950118, 1432.1401065410387, 595.0]]",0,2
"[[780.0, 780.0, 330.0], [786.9513497427996, 801.9381263180874, 338.0], [793.9026994855991, 823.8762526361747, 338.0], [800.8540492283985, 845.8143789542619, 323.0], [807.8053989711981, 867.7525052723493, 325.0], [814.7567487139977, 889.6906315904367, 326.0], [821.7080984567972, 911.628757908524, 326.0], [828.6594481995967, 933.5668842266113, 324.0], [835.6107979423962, 955.5050105446987, 330.0], [842.5621476851959, 977.4431368627861, 329.0], [849.5134974279954, 999.3812631808734, 329.0], [856.4648471707949, 1021.3193894989606, 308.0], [863.4161969135944, 1043.257515817048, 318.0], [870.3675466563939, 1065.1956421351354, 336.0], [877.3188963991934, 1087.1337684532227, 336.0], [884.270246141993, 1109.0718947713099, 353.0], [891.2215958847924, 1131.0100210893972, 351.0], [898.172945627592, 1152.9481474074848, 351.0], [905.1242953703916, 1174.8862737255722, 364.0], [912.0756451131911, 1196.8244000436594, 382.0]]",0,3
"[[780.0, 780.0, 330.0], [787.114637551669, 802.0122993285495, 338.0], [794.229275103338, 824.024598657099, 338.0], [801.3439126550068, 846.0368979856482, 323.0], [808.4585502066759, 868.0491973141977, 325.0], [815.573187758345, 890.0614966427472, 326.0], [822.6878253100139, 912.0737959712967, 326.0], [829.8024628616827, 934.086095299846, 324.0], [836.9171004133518, 956.0983946283956, 330.0], [844.0317379650207, 978.110693956945, 329.0], [851.1463755166897, 1000.1229932854944, 329.0], [858.2610130683586, 1022.1352926140439, 308.0], [865.3756506200277, 1044.1475919425932, 318.0], [872.4902881716965, 1066.1598912711427, 336.0], [879.6049257233656, 1088.1721905996922, 336.0], [886.7195632750345, 1110.1844899282416, 338.0], [893.8342008267034, 1132.1967892567911, 351.0], [900.9488383783724, 1154.2090885853406, 351.0], [908.0634759300414, 1176.22138791389, 364.0], [915.1781134817104, 1198.2336872424394, 373.0]]",0,4
"[[497.1099072892504, 514.5917010379991, 362.0], [511.99885953718456, 528.5605588781044, 356.0], [526.8878117851187, 542.5294167182096, 347.0], [541.7767640330529, 556.498274558315, 344.0], [556.6657162809871, 570.4671323984203, 340.0], [571.5546685289214, 584.4359902385256, 340.0], [586.4436207768555, 598.404848078631, 324.0], [601.3325730247897, 612.3737059187363, 324.0], [616.2215252727239, 626.3425637588416, 311.0], [631.1104775206582, 640.3114215989469, 311.0], [645.9994297685922, 654.2802794390522, 308.0], [660.8883820165265, 668.2491372791576, 308.0], [675.7773342644607, 682.2179951192628, 313.0], [690.6662865123949, 696.1868529593681, 313.0], [705.5552387603291, 710.1557107994735, 332.0], [720.4441910082633, 724.1245686395787, 332.0], [735.3331432561973, 738.093426479684, 341.0], [750.2220955041316, 752.0622843197895, 341.0], [765.1110477520658, 766.0311421598947, 330.0], [780.0, 780.0, 330.0]]",1,0
"[[497.1099072892504, 514.5917010379991, 362.0], [498.794298060875, 562.8837223802643, 352.0], [500.4786888324996, 611.1757437225295, 344.0], [502.16307960412416, 659.4677650647948, 349.0], [503.84747037574886, 707.7597864070601, 379.0], [505.53186114737343, 756.0518077493253, 391.0], [507.21625191899807, 804.3438290915906, 435.0], [508.9006426906226, 852.6358504338557, 462.0], [510.5850334622472, 900.927871776121, 492.0], [512.2694242338719, 949.2198931183864, 502.0], [513.9538150054965, 997.5119144606515, 510.0], [515.6382057771211, 1045.8039358029168, 524.0], [517.3225965487457, 1094.095957145182, 533.0], [519.0069873203703, 1142.3879784874473, 548.0], [520.6913780919949, 1190.6799998297124, 574.0], [522.3757688636196, 1238.9720211719778, 592.0], [524.0601596352442, 1287.2640425142429, 628.0], [525.7445504068687, 1335.5560638565082, 631.0], [527.4289411784933, 1383.8480851987736, 619.0], [529.113331950118, 1432.1401065410387, 595.0]]",1,2
"[[497.1099072892504, 514.5917010379991, 362.0], [518.9502092799842, 550.4986851961918, 356.0], [540.7905112707178, 586.4056693543844, 340.0], [562.6308132614515, 622.312653512577, 330.0], [584.4711152521852, 658.2196376707697, 330.0], [606.311417242919, 694.1266218289624, 328.0], [628.1517192336527, 730.0336059871549, 333.0], [649.9920212243863, 765.9405901453475, 370.0], [671.8323232151201, 801.8475743035402, 388.0], [693.6726252058538, 837.754558461733, 390.0], [715.5129271965876, 873.6615426199255, 383.0], [737.3532291873213, 909.5685267781182, 367.0], [759.193531178055, 945.4755109363109, 357.0], [781.0338331687888, 981.3824950945035, 346.0], [802.8741351595224, 1017.2894792526961, 347.0], [824.7144371502562, 1053.1964634108888, 356.0], [846.5547391409898, 1089.1034475690813, 352.0], [868.3950411317236, 1125.0104317272742, 366.0], [890.2353431224574, 1160.9174158854669, 364.0], [912.0756451131911, 1196.8244000436594, 382.0]]",1,3
"[[497.1099072892504, 514.5917010379991, 362.0], [519.1134970888536, 550.5728582066539, 356.0], [541.1170868884567, 586.5540153753086, 340.0], [563.1206766880598, 622.5351725439633, 330.0], [585.124266487663, 658.5163297126181, 320.0], [607.1278562872662, 694.4974868812728, 328.0], [629.1314460868693, 730.4786440499275, 333.0], [651.1350358864725, 766.4598012185822, 370.0], [673.1386256860756, 802.4409583872371, 388.0], [695.1422154856788, 838.4221155558919, 390.0], [717.145805285282, 874.4032727245466, 383.0], [739.1493950848851, 910.3844298932014, 367.0], [761.1529848844883, 946.3655870618561, 357.0], [783.1565746840914, 982.3467442305108, 346.0], [805.1601644836946, 1018.3279013991656, 347.0], [827.1637542832977, 1054.3090585678203, 337.0], [849.1673440829009, 1090.2902157364751, 352.0], [871.1709338825041, 1126.27137290513, 366.0], [893.1745236821072, 1162.2525300737848, 364.0], [915.1781134817104, 1198.2336872424394, 373.0]]",1,4
"[[529.113331950118, 1432.1401065410387, 595.0], [542.3178934264276, 1397.8169430388787, 608.0], [555.5224549027371, 1363.4937795367189, 624.0], [568.7270163790467, 1329.1706160345589, 622.0], [581.9315778553563, 1294.8474525323988, 605.0], [595.1361393316658, 1260.524289030239, 560.0], [608.3407008079754, 1226.201125528079, 546.0], [621.545262284285, 1191.8779620259193, 515.0], [634.7498237605946, 1157.5547985237592, 500.0], [647.9543852369043, 1123.2316350215995, 458.0], [661.1589467132137, 1088.9084715194394, 458.0], [674.3635081895234, 1054.5853080172794, 451.0], [687.5680696658329, 1020.2621445151194, 432.0], [700.7726311421426, 985.9389810129596, 417.0], [713.9771926184521, 951.6158175107996, 391.0], [727.1817540947617, 917.2926540086397, 380.0], [740.3863155710712, 882.9694905064798, 370.0], [753.5908770473809, 848.6463270043199, 362.0], [766.7954385236904, 814.32316350216, 338.0], [780.0, 780.0, 330.0]]",2,0
"[[529.113331950118, 1432.1401065410387, 595.0], [527.4289411784935, 1383.8480851987733, 619.0], [525.7445504068687, 1335.5560638565082, 631.0], [524.0601596352442, 1287.2640425142429, 628.0], [522.3757688636196, 1238.9720211719778, 592.0], [520.6913780919949, 1190.6799998297124, 574.0], [519.0069873203703, 1142.3879784874473, 548.0], [517.3225965487457, 1094.095957145182, 533.0], [515.6382057771211, 1045.8039358029168, 524.0], [513.9538150054965, 997.5119144606516, 510.0], [512.2694242338719, 949.2198931183863, 502.0], [510.5850334622472, 900.927871776121, 492.0], [508.90064269062265, 852.6358504338557, 462.0], [507.21625191899807, 804.3438290915906, 435.0], [505.53186114737343, 756.0518077493253, 391.0], [503.84747037574886, 707.7597864070601, 379.0], [502.16307960412416, 659.4677650647948, 349.0], [500.4786888324996, 611.1757437225295, 344.0], [498.79429806087495, 562.8837223802644, 352.0], [497.1099072892504, 514.5917010379991, 362.0]]",2,1
"[[529.113331950118, 1432.1401065410387, 595.0], [549.2692431692271, 1419.755069356966, 608.0], [569.4251543883362, 1407.3700321728934, 604.0], [589.5810656074452, 1394.984994988821, 612.0], [609.7369768265544, 1382.5999578047483, 612.0], [629.8928880456635, 1370.2149206206757, 611.0], [650.0487992647726, 1357.829883436603, 594.0], [670.2047104838816, 1345.4448462525304, 594.0], [690.3606217029908, 1333.059809068458, 567.0], [710.5165329220999, 1320.6747718843853, 551.0], [730.6724441412091, 1308.2897347003127, 551.0], [750.8283553603183, 1295.90469751624, 512.0], [770.9842665794272, 1283.5196603321674, 491.0], [791.1401777985365, 1271.134623148095, 467.0], [811.2960890176455, 1258.7495859640223, 457.0], [831.4520002367547, 1246.3645487799497, 446.0], [851.6079114558637, 1233.979511595877, 422.0], [871.7638226749729, 1221.5944744118046, 413.0], [891.919733894082, 1209.209437227732, 382.0], [912.0756451131911, 1196.8244000436594, 382.0]]",2,3
"[[529.113331950118, 1432.1401065410387, 595.0], [549.4325309780966, 1419.8292423674282, 608.0], [569.751730006075, 1407.5183781938176, 604.0], [590.0709290340536, 1395.207514020207, 602.0], [610.3901280620321, 1382.8966498465968, 612.0], [630.7093270900108, 1370.5857856729863, 611.0], [651.0285261179893, 1358.2749214993758, 594.0], [671.3477251459678, 1345.9640573257652, 594.0], [691.6669241739464, 1333.6531931521547, 567.0], [711.9861232019249, 1321.3423289785444, 551.0], [732.3053222299035, 1309.0314648049339, 551.0], [752.6245212578821, 1296.7206006313234, 512.0], [772.9437202858605, 1284.4097364577128, 491.0], [793.2629193138391, 1272.0988722841023, 467.0], [813.5821183418177, 1259.7880081104918, 457.0], [833.9013173697962, 1247.4771439368815, 446.0], [854.2205163977748, 1235.166279763271, 422.0], [874.5397154257533, 1222.8554155896604, 413.0], [894.8589144537318, 1210.54455141605, 382.0], [915.1781134817104, 1198.2336872424394, 373.0]]",2,4
"[[912.0756451131911, 1196.8244000436594, 382.0], [905.1242953703916, 1174.886273725572, 364.0], [898.172945627592, 1152.9481474074848, 351.0], [891.2215958847924, 1131.0100210893972, 351.0], [884.270246141993, 1109.0718947713099, 353.0], [877.3188963991934, 1087.1337684532227, 336.0], [870.3675466563939, 1065.1956421351354, 336.0], [863.4161969135943, 1043.257515817048, 318.0], [856.4648471707949, 1021.3193894989606, 308.0], [849.5134974279954, 999.3812631808735, 329.0], [842.5621476851957, 977.443136862786, 329.0], [835.6107979423962, 955.5050105446987, 330.0], [828.6594481995967, 933.5668842266114, 324.0], [821.7080984567972, 911.628757908524, 326.0], [814.7567487139977, 889.6906315904366, 326.0], [807.8053989711981, 867.7525052723493, 325.0], [800.8540492283985, 845.814378954262, 323.0], [793.9026994855991, 823.8762526361747, 338.0], [786.9513497427995, 801.9381263180874, 338.0], [780.0, 780.0, 330.0]]",3,0
"[[912.0756451131911, 1196.8244000436594, 382.0], [890.2353431224574, 1160.9174158854667, 364.0], [868.3950411317236, 1125.0104317272742, 366.0], [846.5547391409898, 1089.1034475690813, 352.0], [824.7144371502562, 1053.1964634108888, 356.0], [802.8741351595224, 1017.2894792526963, 347.0], [781.0338331687888, 981.3824950945035, 346.0], [759.193531178055, 945.4755109363108, 357.0], [737.3532291873213, 909.5685267781182, 367.0], [715.5129271965876, 873.6615426199256, 383.0], [693.6726252058538, 837.7545584617329, 390.0], [671.8323232151201, 801.8475743035402, 388.0], [649.9920212243865, 765.9405901453476, 370.0], [628.1517192336527, 730.0336059871549, 333.0], [606.311417242919, 694.1266218289624, 328.0], [584.4711152521852, 658.2196376707697, 330.0], [562.6308132614515, 622.3126535125771, 330.0], [540.7905112707178, 586.4056693543844, 340.0], [518.9502092799842, 550.4986851961918, 356.0], [497.1099072892504, 514.5917010379991, 362.0]]",3,1
"[[912.0756451131911, 1196.8244000436594, 382.0], [891.9197338940819, 1209.209437227732, 382.0], [871.7638226749729, 1221.5944744118046, 413.0], [851.6079114558636, 1233.979511595877, 422.0], [831.4520002367547, 1246.3645487799497, 446.0], [811.2960890176455, 1258.7495859640226, 457.0], [791.1401777985365, 1271.134623148095, 467.0], [770.9842665794272, 1283.5196603321674, 491.0], [750.8283553603183, 1295.90469751624, 512.0], [730.6724441412091, 1308.2897347003127, 551.0], [710.5165329220999, 1320.6747718843853, 551.0], [690.3606217029908, 1333.059809068458, 567.0], [670.2047104838817, 1345.4448462525306, 594.0], [650.0487992647726, 1357.829883436603, 594.0], [629.8928880456635, 1370.2149206206757, 611.0], [609.7369768265544, 1382.5999578047483, 612.0], [589.5810656074453, 1394.984994988821, 612.0], [569.4251543883362, 1407.3700321728934, 604.0], [549.2692431692271, 1419.755069356966, 608.0], [529.113331950118, 1432.1401065410387, 595.0]]",3,2
"[[912.0756451131911, 1196.8244000436594, 382.0], [912.2389329220605, 1196.8985730541215, 382.0], [912.4022207309299, 1196.9727460645836, 382.0], [912.5655085397993, 1197.0469190750455, 382.0], [912.7287963486688, 1197.1210920855078, 382.0], [912.8920841575383, 1197.19526509597, 382.0], [913.0553719664077, 1197.269438106432, 382.0], [913.218659775277, 1197.343611116894, 382.0], [913.3819475841466, 1197.4177841273563, 382.0], [913.545235393016, 1197.4919571378184, 382.0], [913.7085232018854, 1197.5661301482805, 382.0], [913.8718110107549, 1197.6403031587424, 382.0], [914.0350988196244, 1197.7144761692045, 382.0], [914.1983866284937, 1197.7886491796667, 382.0], [914.3616744373633, 1197.8628221901288, 382.0], [914.5249622462326, 1197.936995200591, 382.0], [914.6882500551021, 1198.011168211053, 382.0], [914.8515378639715, 1198.0853412215151, 382.0], [915.014825672841, 1198.1595142319775, 373.0], [915.1781134817104, 1198.2336872424394, 373.0]]",3,4
