"[[780.0, 780.0, 330.0], [778.6885225141248, 764.3510792749858, 328.0], [777.3770450282493, 748.7021585499714, 328.0], [776.0655675423739, 733.053237824957, 322.0], [774.7540900564986, 717.4043170999428, 322.0], [773.4426125706233, 701.7553963749285, 306.0], [772.1311350847479, 686.1064756499142, 306.0], [770.8196575988725, 670.4575549248998, 286.0], [769.5081801129973, 654.8086341998855, 286.0], [768.1967026271218, 639.1597134748713, 268.0], [766.8852251412465, 623.5107927498569, 268.0], [765.5737476553711, 607.8618720248426, 258.0], [764.2622701694958, 592.2129512998283, 268.0], [762.9507926836203, 576.564030574814, 268.0], [761.6393151977451, 560.9151098497996, 268.0], [760.3278377118697, 545.2661891247853, 277.0], [759.0163602259943, 529.617268399771, 277.0], [757.7048827401189, 513.9683476747566, 293.0], [756.3934052542436, 498.31942694974236, 293.0], [755.0819277683682, 482.67050622472806, 290.0]]",0,1
"[[780.0, 780.0, 330.0], [755.2614179410257, 791.7221939601419, 346.0], [730.5228358820514, 803.4443879202837, 367.0], [705.7842538230768, 815.1665818804254, 367.0], [681.0456717641025, 826.8887758405673, 390.0], [656.3070897051283, 838.6109698007092, 401.0], [631.5685076461539, 850.333163760851, 407.0], [606.8299255871794, 862.0553577209928, 426.0], [582.0913435282052, 873.7775516811347, 443.0], [557.3527614692309, 885.4997456412766, 452.0], [532.6141794102565, 897.2219396014184, 465.0], [507.87559735128207, 908.9441335615602, 492.0], [483.13701529230775, 920.666327521702, 519.0], [458.3984332333334, 932.3885214818439, 540.0], [433.65985117435906, 944.1107154419857, 566.0], [408.9212691153847, 955.8329094021276, 568.0], [384.1826870564103, 967.5551033622694, 589.0], [359.44410499743594, 979.2772973224112, 612.0], [334.7055229384616, 990.999491282553, 626.0], [309.96694087948725, 1002.7216852426949, 647.0]]",0,2
"[[780.0, 780.0, 330.0], [755.5389371951236, 791.7268253951337, 346.0], [731.0778743902471, 803.4536507902671, 367.0], [706.6168115853704, 815.1804761854006, 367.0], [682.1557487804939, 826.9073015805343, 390.0], [657.6946859756175, 838.6341269756679, 401.0], [633.233623170741, 850.3609523708014, 407.0], [608.7725603658645, 862.087777765935, 426.0], [584.3114975609881, 873.8146031610686, 443.0], [559.8504347561116, 885.5414285562022, 452.0], [535.389371951235, 897.2682539513357, 465.0], [510.92830914635846, 908.9950793464693, 492.0], [486.467246341482, 920.7219047416029, 519.0], [462.0061835366055, 932.4487301367365, 540.0], [437.545120731729, 944.17555553187, 540.0], [413.08405792685244, 955.9023809270036, 568.0], [388.622995121976, 967.6292063221372, 589.0], [364.16193231709946, 979.3560317172708, 612.0], [339.700869512223, 991.0828571124043, 626.0], [315.2398067073465, 1002.8096825075379, 626.0]]",0,3
"[[780.0, 780.0, 330.0], [778.5063846532304, 764.2991220691356, 328.0], [777.0127693064608, 748.5982441382711, 328.0], [775.5191539596909, 732.8973662074064, 322.0], [774.0255386129214, 717.196488276542, 322.0], [772.5319232661518, 701.4956103456776, 306.0], [771.0383079193822, 685.7947324148131, 306.0], [769.5446925726123, 670.0938544839485, 286.0], [768.0510772258428, 654.392976553084, 286.0], [766.5574618790732, 638.6920986222196, 268.0], [765.0638465323036, 622.991220691355, 268.0], [763.5702311855339, 607.2903427604906, 268.0], [762.0766158387643, 591.5894648296261, 268.0], [760.5830004919945, 575.8885868987616, 268.0], [759.0893851452249, 560.1877089678972, 268.0], [757.5957697984553, 544.4868310370325, 277.0], [756.1021544516857, 528.7859531061681, 277.0], [754.608539104916, 513.0850751753036, 293.0], [753.1149237581463, 497.3841972444391, 293.0], [751.6213084113767, 481.6833193135746, 290.0]]",0,4
"[[780.0, 780.0, 330.0], [755.4517436239081, 791.7196760101093, 346.0], [730.9034872478162, 803.4393520202185, 367.0], [706.3552308717241, 815.1590280303276, 367.0], [681.8069744956322, 826.8787040404369, 390.0], [657.2587181195404, 838.5983800505462, 401.0], [632.7104617434484, 850.3180560606554, 407.0], [608.1622053673564, 862.0377320707646, 426.0], [583.6139489912646, 873.7574080808738, 443.0], [559.0656926151726, 885.4770840909831, 452.0], [534.5174362390806, 897.1967601010923, 465.0], [509.9691798629886, 908.9164361112016, 492.0], [485.42092348689675, 920.6361121213108, 519.0], [460.87266711080474, 932.35578813142, 540.0], [436.32441073471284, 944.0754641415292, 540.0], [411.77615435862083, 955.7951401516385, 568.0], [387.227897982529, 967.5148161617476, 589.0], [362.67964160643703, 979.2344921718569, 612.0], [338.1313852303451, 990.9541681819661, 626.0], [313.5831288542531, 1002.6738441920754, 647.0]]",0,5
"[[780.0, 780.0, 330.0], [778.7006855420632, 764.1786481770902, 328.0], [777.4013710841261, 748.3572963541802, 328.0], [776.1020566261891, 732.5359445312702, 322.0], [774.8027421682522, 716.7145927083604, 322.0], [773.5034277103153, 700.8932408854506, 306.0], [772.2041132523783, 685.0718890625407, 306.0], [770.9047987944414, 669.2505372396306, 286.0], [769.6054843365044, 653.4291854167209, 286.0], [768.3061698785675, 637.6078335938109, 268.0], [767.0068554206305, 621.786481770901, 268.0], [765.7075409626935, 605.965129947991, 258.0], [764.4082265047566, 590.1437781250812, 268.0], [763.1089120468197, 574.3224263021713, 268.0], [761.8095975888828, 558.5010744792614, 268.0], [760.5102831309458, 542.6797226563515, 277.0], [759.2109686730089, 526.8583708334417, 277.0], [757.9116542150718, 511.0370190105317, 293.0], [756.6123397571349, 495.2156671876218, 293.0], [755.313025299198, 479.39431536471193, 290.0]]",0,6
"[[780.0, 780.0, 330.0], [755.5400505784822, 791.9196248235448, 346.0], [731.0801011569644, 803.8392496470896, 367.0], [706.6201517354464, 815.7588744706342, 367.0], [682.1602023139287, 827.678499294179, 390.0], [657.700252892411, 839.598124117724, 401.0], [633.2403034708931, 851.5177489412686, 407.0], [608.7803540493752, 863.4373737648133, 426.0], [584.3204046278574, 875.3569985883581, 443.0], [559.8604552063396, 887.2766234119028, 452.0], [535.4005057848218, 899.1962482354477, 465.0], [510.94055636330387, 911.1158730589923, 492.0], [486.4806069417861, 923.0354978825371, 519.0], [462.0206575202683, 934.955122706082, 540.0], [437.56070809875047, 946.8747475296267, 541.0], [413.1007586772326, 958.7943723531715, 568.0], [388.6408092557148, 970.7139971767162, 589.0], [364.18085983419695, 982.633622000261, 612.0], [339.72091041267913, 994.5532468238057, 626.0], [315.2609609911613, 1006.4728716473505, 640.0]]",0,7
"[[780.0, 780.0, 330.0], [778.5335451995091, 764.1110502261524, 328.0], [777.0670903990182, 748.2221004523049, 328.0], [775.6006355985271, 732.3331506784571, 322.0], [774.1341807980361, 716.4442009046095, 322.0], [772.6677259975454, 700.5552511307619, 306.0], [771.2012711970543, 684.6663013569143, 306.0], [769.7348163965632, 668.7773515830665, 286.0], [768.2683615960725, 652.888401809219, 286.0], [766.8019067955815, 636.9994520353714, 268.0], [765.3354519950906, 621.1105022615238, 268.0], [763.8689971945996, 605.221552487676, 268.0], [762.4025423941087, 589.3326027138285, 268.0], [760.9360875936177, 573.4436529399809, 268.0], [759.4696327931267, 557.5547031661333, 268.0], [758.0031779926358, 541.6657533922856, 277.0], [756.5367231921448, 525.776803618438, 277.0], [755.0702683916538, 509.8878538445904, 293.0], [753.603813591163, 493.99890407074275, 290.0], [752.137358790672, 478.1099542968951, 290.0]]",0,8
"[[780.0, 780.0, 330.0], [755.3272831346403, 791.901572563969, 346.0], [730.6545662692805, 803.8031451279379, 367.0], [705.9818494039207, 815.7047176919067, 367.0], [681.309132538561, 827.6062902558757, 390.0], [656.6364156732013, 839.5078628198448, 401.0], [631.9636988078415, 851.4094353838136, 407.0], [607.2909819424817, 863.3110079477825, 426.0], [582.618265077122, 875.2125805117515, 443.0], [557.9455482117623, 887.1141530757204, 452.0], [533.2728313464025, 899.0157256396894, 465.0], [508.60011448104274, 910.9172982036582, 492.0], [483.92739761568305, 922.8188707676272, 519.0], [459.25468075032325, 934.7204433315962, 540.0], [434.58196388496356, 946.6220158955651, 568.0], [409.90924701960375, 958.5235884595342, 568.0], [385.236530154244, 970.425161023503, 589.0], [360.56381328888426, 982.326733587472, 612.0], [335.8910964235245, 994.2283061514408, 626.0], [311.21837955816477, 1006.1298787154099, 648.0]]",0,9
"[[755.0819277683682, 482.67050622472806, 290.0], [756.3934052542437, 498.31942694974236, 293.0], [757.7048827401189, 513.9683476747566, 293.0], [759.0163602259943, 529.617268399771, 277.0], [760.3278377118697, 545.2661891247853, 277.0], [761.639315197745, 560.9151098497996, 268.0], [762.9507926836203, 576.564030574814, 268.0], [764.2622701694957, 592.2129512998282, 268.0], [765.5737476553711, 607.8618720248426, 258.0], [766.8852251412466, 623.5107927498569, 268.0], [768.1967026271218, 639.1597134748712, 268.0], [769.5081801129973, 654.8086341998855, 286.0], [770.8196575988725, 670.4575549248998, 286.0], [772.1311350847479, 686.1064756499142, 306.0], [773.4426125706232, 701.7553963749284, 306.0], [774.7540900564986, 717.4043170999428, 322.0], [776.0655675423739, 733.053237824957, 322.0], [777.3770450282493, 748.7021585499714, 328.0], [778.6885225141247, 764.3510792749856, 328.0], [780.0, 780.0, 330.0]]",1,0
