ncols	153
nrows	132
xllcorner	346318.381841
yllcorner	2645299.947190
cellsize	10.620000
NODATA_value	-32768.000000
358	358	358	358	357	357	357	357	357	357	357	356	357	357	357	358	358	359	359	360	0	1	3	2	360	357	356	355	355	355	355	355	355	356	356	357	357	358	359	359	360	360	359	358	4	1	355	351	349	349	350	351	352	354	355	356	357	358	359	360	1	1	2	2	2	4	4	2	0	359	358	358	358	358	358	359	359	360	0	1	1	2	2	3	3	3	4	6	6	4	2	1	0	0	360	360	360	360	0	0	1	1	2	2	2	3	3	4	4	6	6	4	3	2	1	1	0	0	0	0	0	1	1	1	1	1	2	2	2	3	3	4	4	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
357	357	357	357	357	357	357	357	356	356	356	356	356	356	357	357	358	358	359	0	1	3	7	4	360	357	356	355	355	355	355	355	355	355	355	356	356	357	358	359	0	2	0	1	11	3	353	350	348	349	350	351	353	354	355	356	357	358	359	0	1	2	3	4	6	10	7	3	1	360	359	359	359	359	359	359	359	360	0	1	1	2	3	3	4	5	6	10	8	5	3	2	1	0	0	0	0	0	0	1	1	1	2	2	3	3	4	5	6	9	8	5	3	2	1	1	1	0	0	0	1	1	1	1	1	2	2	2	3	3	4	5	4	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
357	357	357	357	357	357	357	356	356	356	356	355	355	355	355	356	357	358	359	2	7	11	10	5	2	360	358	357	357	356	356	355	355	354	354	354	355	357	1	6	14	23	39	28	19	10	5	2	360	358	357	356	356	356	356	357	357	358	359	0	2	4	7	12	16	14	9	6	4	3	2	1	0	0	360	360	360	0	1	1	2	2	3	5	7	10	12	12	9	6	5	3	3	2	1	1	1	1	1	1	1	2	2	3	4	5	6	8	10	10	8	6	4	3	2	2	1	1	1	1	1	1	1	1	2	2	2	3	3	4	4	4	4	3	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
357	357	357	357	357	356	356	356	356	356	355	355	355	355	355	356	357	358	360	3	7	9	7	5	3	1	359	358	357	357	356	356	355	355	355	355	357	359	4	10	18	28	36	31	20	12	8	5	3	1	0	359	358	358	358	358	358	359	0	2	4	6	10	14	15	13	10	8	6	4	3	2	2	1	1	1	1	1	1	2	3	3	5	6	8	11	12	11	9	8	6	5	4	3	2	2	2	2	2	2	2	2	3	4	5	6	7	9	10	9	8	7	5	4	3	3	2	2	2	1	1	1	2	2	2	2	3	3	4	4	4	4	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
356	356	356	356	356	356	356	356	356	355	355	355	355	355	355	356	357	358	360	2	4	6	5	4	2	1	360	359	358	357	357	356	356	356	356	357	358	1	4	10	16	23	26	24	19	13	9	6	4	3	2	1	0	360	359	360	360	1	2	3	5	8	10	13	14	13	11	9	7	5	4	4	3	2	2	2	2	2	2	3	4	4	6	7	9	11	11	11	10	8	7	6	5	4	3	3	3	2	2	3	3	3	4	4	5	6	8	9	9	9	8	7	6	5	4	3	3	2	2	2	2	2	2	2	2	3	3	3	4	4	4	4	4	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	
356	356	356	356	356	356	356	356	356	355	355	355	355	355	355	356	357	358	359	1	3	3	3	3	2	1	360	359	358	358	357	357	357	357	357	358	359	2	5	9	14	17	19	18	16	12	9	7	6	4	3	3	2	2	1	1	1	2	3	4	6	8	10	12	12	12	11	9	8	6	6	5	4	4	3	3	3	3	3	4	5	5	7	8	9	10	11	10	9	8	7	6	5	5	4	4	4	3	3	3	4	4	4	5	6	7	8	8	9	8	8	7	6	5	5	4	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	3	3	3	3	3	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	
356	356	356	356	356	356	356	356	355	355	355	355	355	355	355	356	357	358	359	0	1	2	2	2	1	0	360	359	359	358	358	358	358	358	358	359	0	2	5	8	11	14	15	14	13	11	9	8	6	5	5	4	4	3	3	3	3	3	4	5	7	8	10	11	11	11	10	9	8	7	6	6	5	5	5	4	4	4	5	5	6	6	7	8	9	10	10	10	9	9	8	7	6	6	5	5	5	4	4	4	4	5	5	6	6	7	8	8	8	8	8	7	6	6	5	5	4	4	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	3	3	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	
355	355	355	355	355	355	355	355	355	355	355	355	355	355	356	356	357	358	358	359	0	1	1	1	1	0	360	359	359	359	358	358	358	359	359	360	1	3	5	7	9	11	12	12	11	10	9	8	7	6	5	5	4	4	4	4	4	5	5	6	7	9	10	10	11	10	10	9	9	8	7	7	6	6	6	5	5	5	6	6	6	7	8	8	9	9	10	10	9	9	8	7	7	6	6	6	5	5	5	5	5	5	6	6	7	7	8	8	8	8	7	7	7	6	6	5	5	4	4	4	4	3	3	3	3	4	4	4	4	4	4	4	4	4	4	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	1	
355	355	355	355	355	355	355	355	355	355	356	355	355	355	356	356	357	357	358	359	359	360	0	0	0	360	360	359	359	359	359	359	359	359	360	1	2	3	5	6	8	9	10	10	10	9	8	8	7	6	6	5	5	5	5	5	5	6	6	7	8	9	9	10	10	10	10	9	9	8	8	7	7	7	6	6	6	6	6	7	7	8	8	9	9	9	9	9	9	9	8	8	7	7	7	6	6	6	6	6	6	6	6	7	7	7	8	8	8	8	7	7	7	6	6	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	
354	354	354	354	355	355	355	355	355	356	356	356	356	356	356	356	357	357	358	358	359	359	359	360	360	359	359	359	359	359	359	359	359	360	0	1	2	3	5	6	7	8	9	9	9	8	8	7	7	7	6	6	6	5	5	6	6	6	7	7	8	9	9	10	10	10	10	9	9	9	8	8	8	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	9	9	8	8	8	7	7	7	7	7	6	6	7	7	7	7	7	7	8	8	8	8	7	7	7	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	
353	353	354	354	354	355	355	355	356	356	356	356	356	356	356	356	357	357	358	358	358	359	359	359	359	359	359	359	359	359	359	360	360	0	1	2	3	4	5	6	7	7	8	8	8	8	8	7	7	7	6	6	6	6	6	6	6	7	7	8	8	9	9	9	10	10	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	8	8	8	8	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	7	7	7	7	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	
352	353	353	354	354	355	355	355	356	356	356	356	356	356	356	356	357	357	357	358	358	358	359	359	359	359	359	359	359	359	360	360	0	1	1	2	3	4	5	5	6	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	7	7	7	8	8	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	7	7	7	7	7	7	8	8	8	8	8	8	8	7	7	7	7	6	6	6	6	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	
351	352	352	353	354	354	355	355	355	356	356	357	356	356	356	356	357	357	357	357	358	358	358	359	359	359	359	359	359	360	360	0	1	1	2	2	3	4	4	5	6	6	7	7	7	7	7	7	7	7	7	6	6	6	6	7	7	7	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	
348	349	350	351	352	353	354	354	355	355	356	356	356	356	356	356	356	357	357	357	358	358	358	358	359	359	359	359	359	360	360	0	1	1	2	3	3	4	4	5	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	10	10	10	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	
349	349	350	351	352	352	353	354	354	355	356	356	356	356	356	356	356	356	357	357	357	358	358	358	358	359	359	359	359	360	0	1	1	2	2	3	3	4	4	5	5	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	
350	350	350	351	352	352	353	354	354	355	355	355	355	356	356	356	356	356	357	357	357	358	358	358	358	359	359	359	360	360	0	1	1	2	2	3	3	4	4	5	5	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	10	10	10	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	
351	351	351	351	352	352	353	353	354	354	354	355	355	355	355	356	356	356	356	357	357	357	358	358	358	359	359	359	360	360	0	1	1	2	2	3	3	4	4	5	5	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	
351	351	351	352	352	352	353	353	353	354	354	354	354	355	355	355	356	356	356	357	357	357	358	358	358	359	359	359	360	0	1	1	1	2	3	3	3	4	4	5	5	5	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	8	8	8	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	
352	352	352	352	352	352	353	353	353	353	354	354	354	354	355	355	355	356	356	357	357	357	358	358	359	359	359	360	360	0	1	1	2	2	3	3	4	4	4	5	5	5	6	6	6	6	6	6	6	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	
352	352	352	352	352	352	353	353	353	353	353	354	354	354	354	355	355	356	356	357	357	358	358	358	359	359	359	360	0	0	1	1	2	2	3	3	4	4	4	5	5	5	6	6	6	6	6	6	6	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	
352	352	352	352	352	352	353	353	353	353	353	353	353	354	354	355	355	356	356	357	357	358	358	358	359	359	359	360	0	1	1	1	2	2	3	3	4	4	4	5	5	5	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	8	8	8	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	
352	352	352	352	352	352	352	352	353	353	353	353	353	354	354	355	355	356	356	357	357	358	358	359	359	359	360	0	0	1	1	2	2	3	3	4	4	4	5	5	5	5	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	
352	352	352	352	352	352	352	352	352	352	353	353	353	353	354	355	355	356	357	357	358	358	359	359	359	360	360	0	1	1	1	2	2	3	3	4	4	4	5	5	5	5	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	8	8	8	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	
352	352	352	352	352	352	352	352	352	352	352	353	353	353	354	355	356	356	357	358	358	358	359	359	360	360	0	1	1	1	2	2	3	3	3	4	4	4	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	8	8	8	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	
352	352	352	352	352	352	352	352	352	352	352	352	353	353	354	355	356	357	357	358	358	359	359	360	360	0	1	1	1	2	2	2	3	3	4	4	4	4	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	8	8	8	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	
352	352	352	352	352	352	352	352	352	352	352	352	352	353	354	355	356	357	358	358	359	359	360	0	0	1	1	1	2	2	2	3	3	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	7	7	7	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	
351	351	351	351	352	352	352	352	352	352	352	352	352	353	355	356	357	358	358	359	359	360	0	0	1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	7	7	7	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
351	351	351	351	351	351	352	352	352	352	352	352	352	353	355	356	357	358	359	359	360	360	0	1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	7	7	7	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	7	7	7	7	7	7	7	7	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
350	350	350	351	351	351	351	352	352	352	352	352	352	354	355	356	357	358	359	359	360	0	1	1	1	2	2	2	2	3	3	3	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	7	7	7	7	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
349	349	350	350	351	351	351	352	352	352	353	352	353	354	356	357	358	359	359	360	0	0	1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
348	349	349	350	350	351	351	352	352	353	353	352	353	355	356	357	358	359	359	360	0	1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
347	347	348	349	350	351	351	352	353	353	354	353	354	356	357	358	359	359	360	360	0	1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	6	6	6	6	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
346	346	347	348	349	350	351	352	353	354	354	355	355	357	358	358	359	359	360	0	0	1	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	6	6	6	6	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	7	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3	3	
344	345	346	348	349	350	351	352	353	355	355	357	357	358	358	359	359	359	360	0	0	1	1	2	2	2	3	3	3	4	4	4	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	6	6	6	6	6	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	3	3	3	3	3	
339	340	343	345	347	349	350	352	353	355	357	0	359	359	359	359	359	359	360	0	0	1	1	2	2	2	3	3	3	4	4	4	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	6	6	6	6	6	6	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	3	3	3	3	
