"[[780.0, 780.0, 330.0], [806.1930440957708, 746.3684176702711, 319.0], [832.3860881915416, 712.736835340542, 287.0], [858.5791322873122, 679.1052530108129, 261.0], [884.772176383083, 645.473670681084, 253.0], [910.9652204788539, 611.842088351355, 238.0], [937.1582645746246, 578.210506021626, 230.0], [963.3513086703953, 544.5789236918969, 223.0], [989.5443527661662, 510.94734136216795, 217.0], [1015.7373968619369, 477.31575903243896, 209.0], [1041.9304409577076, 443.6841767027099, 209.0], [1068.1234850534784, 410.0525943729808, 218.0], [1094.3165291492492, 376.4210120432519, 221.0], [1120.50957324502, 342.78942971352285, 238.0], [1146.7026173407908, 309.15784738379386, 256.0], [1172.8956614365613, 275.52626505406477, 270.0], [1199.0887055323321, 241.89468272433584, 291.0], [1225.2817496281032, 208.2631003946068, 306.0], [1251.4747937238737, 174.6315180648778, 322.0], [1277.6678378196445, 140.99993573514877, 331.0]]",0,1
"[[780.0, 780.0, 330.0], [795.8140897957331, 775.8877929250895, 314.0], [811.6281795914663, 771.7755858501788, 314.0], [827.4422693871992, 767.663378775268, 303.0], [843.2563591829323, 763.5511717003575, 298.0], [859.0704489786655, 759.4389646254469, 290.0], [874.8845387743986, 755.3267575505363, 290.0], [890.6986285701315, 751.2145504756256, 279.0], [906.5127183658647, 747.1023434007151, 279.0], [922.3268081615978, 742.9901363258045, 260.0], [938.1408979573308, 738.8779292508939, 260.0], [953.954987753064, 734.7657221759831, 242.0], [969.769077548797, 730.6535151010726, 242.0], [985.5831673445301, 726.5413080261619, 235.0], [1001.3972571402632, 722.4291009512513, 235.0], [1017.2113469359963, 718.3168938763407, 224.0], [1033.0254367317293, 714.2046868014302, 224.0], [1048.8395265274626, 710.0924797265194, 220.0], [1064.6536163231956, 705.9802726516089, 220.0], [1080.4677061189286, 701.8680655766982, 207.0]]",0,2
"[[780.0, 780.0, 330.0], [806.0304738007935, 746.365930444738, 319.0], [832.0609476015868, 712.7318608894758, 287.0], [858.0914214023801, 679.0977913342135, 261.0], [884.1218952031736, 645.4637217789515, 253.0], [910.1523690039671, 611.8296522236894, 238.0], [936.1828428047604, 578.1955826684274, 230.0], [962.2133166055537, 544.5615131131651, 223.0], [988.2437904063472, 510.92744355790313, 217.0], [1014.2742642071406, 477.29337400264103, 209.0], [1040.304738007934, 443.6593044473789, 209.0], [1066.3352118087273, 410.02523489211666, 218.0], [1092.3656856095208, 376.39116533685467, 221.0], [1118.396159410314, 342.75709578159245, 238.0], [1144.4266332111074, 309.1230262263304, 256.0], [1170.457107011901, 275.48895667106825, 270.0], [1196.4875808126942, 241.85488711580615, 291.0], [1222.5180546134877, 208.220817560544, 306.0], [1248.5485284142812, 174.58674800528195, 322.0], [1274.5790022150745, 140.9526784500198, 326.0]]",0,3
"[[1277.6678378196445, 140.99993573514877, 331.0], [1251.4747937238737, 174.63151806487778, 322.0], [1225.2817496281032, 208.2631003946068, 306.0], [1199.0887055323321, 241.89468272433578, 291.0], [1172.8956614365613, 275.52626505406477, 270.0], [1146.7026173407908, 309.1578473837938, 256.0], [1120.50957324502, 342.78942971352285, 238.0], [1094.3165291492492, 376.42101204325184, 221.0], [1068.1234850534784, 410.0525943729808, 218.0], [1041.9304409577078, 443.68417670270986, 209.0], [1015.7373968619369, 477.31575903243885, 209.0], [989.5443527661662, 510.94734136216795, 217.0], [963.3513086703954, 544.5789236918969, 223.0], [937.1582645746246, 578.210506021626, 230.0], [910.9652204788538, 611.842088351355, 238.0], [884.772176383083, 645.473670681084, 253.0], [858.5791322873123, 679.1052530108129, 261.0], [832.3860881915416, 712.736835340542, 287.0], [806.1930440957708, 746.368417670271, 319.0], [780.0, 780.0, 330.0]]",1,0
"[[1277.6678378196445, 140.99993573514877, 331.0], [1267.288883519607, 170.51931098996715, 322.0], [1256.9099292195692, 200.03868624478554, 321.0], [1246.5309749195314, 229.55806149960392, 316.0], [1236.1520206194937, 259.07743675442237, 298.0], [1225.7730663194561, 288.59681200924075, 298.0], [1215.3941120194186, 318.11618726405914, 290.0], [1205.0151577193808, 347.63556251887746, 264.0], [1194.636203419343, 377.1549377736959, 258.0], [1184.2572491193055, 406.6743130285143, 248.0], [1173.8782948192677, 436.1936882833327, 248.0], [1163.49934051923, 465.71306353815106, 247.0], [1153.1203862191924, 495.23243879296945, 226.0], [1142.7414319191548, 524.7518140477879, 226.0], [1132.362477619117, 554.2711893026062, 221.0], [1121.9835233190793, 583.7905645574247, 208.0], [1111.6045690190417, 613.3099398122431, 203.0], [1101.225614719004, 642.8293150670614, 200.0], [1090.8466604189662, 672.3486903218799, 203.0], [1080.4677061189286, 701.8680655766982, 207.0]]",1,2
"[[1277.6678378196445, 140.99993573514877, 331.0], [1277.5052675246673, 140.99744850961565, 331.0], [1277.34269722969, 140.99496128408256, 331.0], [1277.1801269347125, 140.99247405854945, 331.0], [1277.017556639735, 140.98998683301636, 331.0], [1276.854986344758, 140.98749960748324, 331.0], [1276.6924160497804, 140.98501238195013, 331.0], [1276.5298457548029, 140.98252515641704, 331.0], [1276.3672754598256, 140.98003793088392, 331.0], [1276.2047051648483, 140.97755070535084, 331.0], [1276.042134869871, 140.97506347981772, 331.0], [1275.8795645748935, 140.9725762542846, 331.0], [1275.7169942799162, 140.97008902875152, 331.0], [1275.5544239849387, 140.96760180321843, 331.0], [1275.3918536899614, 140.9651145776853, 331.0], [1275.229283394984, 140.9626273521522, 331.0], [1275.0667131000066, 140.9601401266191, 331.0], [1274.904142805029, 140.957652901086, 326.0], [1274.7415725100518, 140.95516567555288, 326.0], [1274.5790022150745, 140.9526784500198, 326.0]]",1,3
"[[1080.4677061189286, 701.8680655766982, 207.0], [1064.6536163231956, 705.9802726516089, 220.0], [1048.8395265274626, 710.0924797265194, 220.0], [1033.0254367317293, 714.2046868014301, 224.0], [1017.2113469359963, 718.3168938763407, 224.0], [1001.3972571402633, 722.4291009512513, 235.0], [985.5831673445301, 726.5413080261619, 235.0], [969.769077548797, 730.6535151010726, 242.0], [953.954987753064, 734.7657221759831, 242.0], [938.1408979573309, 738.8779292508939, 260.0], [922.3268081615977, 742.9901363258043, 260.0], [906.5127183658647, 747.1023434007151, 279.0], [890.6986285701316, 751.2145504756256, 279.0], [874.8845387743986, 755.3267575505363, 290.0], [859.0704489786654, 759.4389646254469, 290.0], [843.2563591829323, 763.5511717003575, 298.0], [827.4422693871992, 767.663378775268, 303.0], [811.6281795914663, 771.7755858501788, 314.0], [795.8140897957331, 775.8877929250893, 314.0], [780.0, 780.0, 330.0]]",2,0
"[[1080.4677061189286, 701.8680655766982, 207.0], [1090.8466604189664, 672.3486903218798, 203.0], [1101.225614719004, 642.8293150670614, 200.0], [1111.6045690190417, 613.3099398122431, 203.0], [1121.9835233190793, 583.7905645574247, 208.0], [1132.362477619117, 554.2711893026062, 221.0], [1142.7414319191548, 524.7518140477879, 226.0], [1153.1203862191924, 495.23243879296945, 226.0], [1163.49934051923, 465.71306353815106, 247.0], [1173.8782948192677, 436.19368828333273, 248.0], [1184.2572491193055, 406.6743130285143, 248.0], [1194.636203419343, 377.1549377736959, 258.0], [1205.0151577193808, 347.6355625188775, 264.0], [1215.3941120194186, 318.11618726405914, 290.0], [1225.7730663194561, 288.59681200924075, 298.0], [1236.1520206194937, 259.07743675442237, 298.0], [1246.5309749195314, 229.55806149960398, 316.0], [1256.9099292195692, 200.03868624478554, 321.0], [1267.2888835196068, 170.5193109899672, 322.0], [1277.6678378196445, 140.99993573514877, 331.0]]",2,1
"[[1080.4677061189286, 701.8680655766982, 207.0], [1090.6840901239889, 672.3462030963467, 203.0], [1100.9004741290494, 642.8243406159952, 200.0], [1111.1168581341094, 613.3024781356437, 203.0], [1121.33324213917, 583.7806156552922, 208.0], [1131.5496261442302, 554.2587531749407, 221.0], [1141.7660101492907, 524.7368906945893, 226.0], [1151.9823941543507, 495.2150282142377, 226.0], [1162.1987781594112, 465.69316573388625, 247.0], [1172.4151621644714, 436.1713032535348, 248.0], [1182.6315461695317, 406.64944077318324, 248.0], [1192.847930174592, 377.12757829283174, 258.0], [1203.0643141796522, 347.6057158124803, 264.0], [1213.2806981847127, 318.08385333212874, 274.0], [1223.497082189773, 288.5619908517773, 298.0], [1233.7134661948332, 259.0401283714258, 298.0], [1243.9298501998935, 229.5182658910743, 304.0], [1254.1462342049538, 199.9964034107228, 321.0], [1264.3626182100143, 170.4745409303713, 322.0], [1274.5790022150745, 140.9526784500198, 326.0]]",2,3
"[[1274.5790022150745, 140.9526784500198, 326.0], [1248.548528414281, 174.58674800528192, 322.0], [1222.5180546134877, 208.220817560544, 306.0], [1196.4875808126942, 241.85488711580612, 291.0], [1170.457107011901, 275.48895667106825, 270.0], [1144.4266332111076, 309.12302622633035, 256.0], [1118.396159410314, 342.75709578159245, 238.0], [1092.3656856095208, 376.39116533685456, 221.0], [1066.3352118087273, 410.02523489211666, 218.0], [1040.304738007934, 443.6593044473788, 209.0], [1014.2742642071405, 477.2933740026409, 209.0], [988.2437904063472, 510.92744355790313, 217.0], [962.2133166055537, 544.5615131131651, 223.0], [936.1828428047604, 578.1955826684274, 230.0], [910.152369003967, 611.8296522236894, 238.0], [884.1218952031736, 645.4637217789515, 253.0], [858.0914214023801, 679.0977913342135, 261.0], [832.0609476015868, 712.7318608894758, 287.0], [806.0304738007934, 746.3659304447378, 319.0], [780.0, 780.0, 330.0]]",3,0
"[[1274.5790022150745, 140.9526784500198, 326.0], [1274.7415725100518, 140.9551656755529, 326.0], [1274.904142805029, 140.957652901086, 326.0], [1275.0667131000066, 140.96014012661908, 331.0], [1275.229283394984, 140.9626273521522, 331.0], [1275.3918536899614, 140.9651145776853, 331.0], [1275.5544239849387, 140.96760180321843, 331.0], [1275.716994279916, 140.97008902875152, 331.0], [1275.8795645748935, 140.9725762542846, 331.0], [1276.042134869871, 140.97506347981772, 331.0], [1276.2047051648483, 140.97755070535084, 331.0], [1276.3672754598256, 140.98003793088392, 331.0], [1276.5298457548029, 140.98252515641704, 331.0], [1276.6924160497804, 140.98501238195013, 331.0], [1276.8549863447577, 140.98749960748324, 331.0], [1277.017556639735, 140.98998683301636, 331.0], [1277.1801269347125, 140.99247405854948, 331.0], [1277.34269722969, 140.99496128408256, 331.0], [1277.505267524667, 140.99744850961568, 331.0], [1277.6678378196445, 140.99993573514877, 331.0]]",3,1
