terrain_x,terrain_y,terrain_z,wind_velocity,wind_angle
780.0,1170.0,378.0,2.77,22
810.0,1170.0,370.0,2.59,24
840.0,1170.0,353.0,2.58,26
870.0,1170.0,337.0,2.61,28
900.0,1170.0,325.0,2.89,32
930.0,1170.0,316.0,3.2,33
960.0,1170.0,309.0,3.28,33
990.0,1170.0,297.0,3.11,28
1020.0,1170.0,291.0,3.07,29
1050.0,1170.0,286.0,3.07,30
1080.0,1170.0,262.0,2.91,28
1110.0,1170.0,241.0,2.86,29
1140.0,1170.0,233.0,2.95,32
1170.0,1170.0,229.0,3.25,38
1200.0,1170.0,225.0,3.5,40
1230.0,1170.0,217.0,3.49,38
1260.0,1170.0,204.0,3.24,34
1290.0,1170.0,191.0,3.02,34
1320.0,1170.0,185.0,3.0,37
1350.0,1170.0,183.0,3.01,41
1380.0,1170.0,181.0,3.27,44
1410.0,1170.0,176.0,3.48,44
1440.0,1170.0,174.0,3.79,43
1470.0,1170.0,169.0,4.01,42
1500.0,1170.0,165.0,4.01,40
1530.0,1170.0,160.0,3.9,38
1560.0,1170.0,158.0,3.9,38
0.0,1140.0,821.0,4.54,48
30.0,1140.0,809.0,3.5,33
60.0,1140.0,802.0,3.37,25
90.0,1140.0,788.0,3.38,16
120.0,1140.0,783.0,3.4,13
150.0,1140.0,773.0,3.39,11
180.0,1140.0,751.0,3.37,5
210.0,1140.0,732.0,3.68,359
240.0,1140.0,687.0,3.9,359
270.0,1140.0,658.0,3.7,6
300.0,1140.0,646.0,3.62,13
330.0,1140.0,630.0,3.63,15
360.0,1140.0,613.0,3.45,16
390.0,1140.0,598.0,3.27,15
420.0,1140.0,575.0,3.16,14
450.0,1140.0,539.0,2.91,15
480.0,1140.0,517.0,2.95,18
510.0,1140.0,509.0,2.97,18
540.0,1140.0,493.0,3.02,19
570.0,1140.0,476.0,2.99,18
600.0,1140.0,459.0,2.88,19
630.0,1140.0,451.0,2.78,21
660.0,1140.0,435.0,2.72,22
690.0,1140.0,414.0,2.65,21
720.0,1140.0,393.0,2.53,21
750.0,1140.0,376.0,2.44,24
780.0,1140.0,363.0,2.53,24
810.0,1140.0,344.0,2.7,24
840.0,1140.0,334.0,2.67,27
870.0,1140.0,327.0,2.59,28
900.0,1140.0,312.0,2.61,29
930.0,1140.0,300.0,2.92,32
960.0,1140.0,293.0,3.15,32
990.0,1140.0,288.0,3.2,29
1020.0,1140.0,276.0,3.2,28
1050.0,1140.0,261.0,3.27,30
1080.0,1140.0,242.0,3.11,30
1110.0,1140.0,226.0,2.87,31
1140.0,1140.0,219.0,2.86,34
1170.0,1140.0,215.0,3.05,39
1200.0,1140.0,211.0,3.35,40
1230.0,1140.0,203.0,3.42,39
1260.0,1140.0,192.0,3.26,37
1290.0,1140.0,182.0,3.03,37
1320.0,1140.0,179.0,3.01,39
1350.0,1140.0,178.0,3.09,41
1380.0,1140.0,178.0,3.17,43
1410.0,1140.0,175.0,3.22,44
1440.0,1140.0,170.0,3.43,43
1470.0,1140.0,165.0,3.69,42
1500.0,1140.0,161.0,3.84,40
1530.0,1140.0,158.0,3.9,37
1560.0,1140.0,157.0,3.9,37
0.0,1110.0,832.0,4.38,42
30.0,1110.0,822.0,3.69,27
60.0,1110.0,809.0,3.66,19
90.0,1110.0,796.0,3.81,12
120.0,1110.0,791.0,3.93,11
150.0,1110.0,784.0,3.94,9
180.0,1110.0,774.0,3.96,0
210.0,1110.0,721.0,4.3,359
240.0,1110.0,680.0,4.0,3
270.0,1110.0,646.0,3.5,9
300.0,1110.0,631.0,3.48,14
330.0,1110.0,614.0,3.49,16
360.0,1110.0,601.0,3.44,17
390.0,1110.0,582.0,3.29,16
420.0,1110.0,555.0,3.07,17
450.0,1110.0,533.0,2.58,16
480.0,1110.0,511.0,2.5,15
510.0,1110.0,500.0,2.61,16
540.0,1110.0,483.0,2.65,17
570.0,1110.0,464.0,2.72,20
600.0,1110.0,455.0,2.7,21
630.0,1110.0,439.0,2.74,22
660.0,1110.0,419.0,2.63,24
690.0,1110.0,407.0,2.44,25
720.0,1110.0,388.0,2.15,23
750.0,1110.0,364.0,2.17,21
780.0,1110.0,349.0,2.2,22
810.0,1110.0,329.0,2.19,24
840.0,1110.0,319.0,2.43,28
870.0,1110.0,314.0,2.56,29
900.0,1110.0,299.0,2.56,27
930.0,1110.0,283.0,2.68,30
960.0,1110.0,279.0,2.83,32
990.0,1110.0,271.0,2.96,32
1020.0,1110.0,253.0,2.89,33
1050.0,1110.0,240.0,2.89,36
1080.0,1110.0,223.0,2.85,36
1110.0,1110.0,212.0,2.72,35
1140.0,1110.0,207.0,2.7,37
1170.0,1110.0,201.0,2.78,40
1200.0,1110.0,192.0,3.02,42
1230.0,1110.0,188.0,3.14,42
1260.0,1110.0,182.0,3.11,41
1290.0,1110.0,177.0,2.97,39
1320.0,1110.0,174.0,2.97,39
1350.0,1110.0,174.0,3.1,40
1380.0,1110.0,174.0,3.28,40
1410.0,1110.0,172.0,3.34,40
1440.0,1110.0,167.0,3.41,40
1470.0,1110.0,162.0,3.55,38
1500.0,1110.0,159.0,3.66,38
1530.0,1110.0,158.0,3.77,36
1560.0,1110.0,157.0,3.77,36
0.0,1080.0,842.0,4.18,39
30.0,1080.0,831.0,3.8,24
60.0,1080.0,820.0,3.78,16
90.0,1080.0,800.0,4.14,9
120.0,1080.0,795.0,4.42,9
150.0,1080.0,783.0,4.58,8
180.0,1080.0,751.0,4.8,4
210.0,1080.0,691.0,4.65,6
240.0,1080.0,657.0,4.22,10
270.0,1080.0,639.0,3.54,12
300.0,1080.0,623.0,3.3,15
330.0,1080.0,603.0,3.23,17
360.0,1080.0,586.0,3.25,18
390.0,1080.0,571.0,3.07,19
420.0,1080.0,553.0,2.87,20
450.0,1080.0,534.0,2.68,15
480.0,1080.0,510.0,2.59,11
510.0,1080.0,494.0,2.67,14
540.0,1080.0,476.0,2.73,16
570.0,1080.0,456.0,2.81,18
600.0,1080.0,443.0,2.88,20
630.0,1080.0,427.0,2.79,23
660.0,1080.0,419.0,2.63,26
690.0,1080.0,407.0,2.53,26
720.0,1080.0,383.0,2.29,21
750.0,1080.0,358.0,2.13,19
780.0,1080.0,336.0,2.16,22
810.0,1080.0,323.0,2.12,23
840.0,1080.0,313.0,2.23,26
870.0,1080.0,297.0,2.41,28
900.0,1080.0,279.0,2.51,28
930.0,1080.0,269.0,2.53,30
960.0,1080.0,265.0,2.62,33
990.0,1080.0,251.0,2.7,35
1020.0,1080.0,232.0,2.67,37
1050.0,1080.0,227.0,2.7,40
1080.0,1080.0,210.0,2.62,38
1110.0,1080.0,202.0,2.57,38
1140.0,1080.0,200.0,2.57,40
1170.0,1080.0,193.0,2.58,43
1200.0,1080.0,185.0,2.7,44
1230.0,1080.0,182.0,2.87,44
1260.0,1080.0,178.0,2.96,42
1290.0,1080.0,176.0,2.91,40
1320.0,1080.0,174.0,2.91,39
1350.0,1080.0,172.0,3.04,39
1380.0,1080.0,170.0,3.24,39
1410.0,1080.0,168.0,3.35,39
1440.0,1080.0,164.0,3.43,38
1470.0,1080.0,160.0,3.53,37
1500.0,1080.0,158.0,3.61,36
1530.0,1080.0,157.0,3.74,34
1560.0,1080.0,156.0,3.74,34
0.0,1050.0,843.0,3.97,31
30.0,1050.0,839.0,4.02,19
60.0,1050.0,815.0,4.15,13
90.0,1050.0,797.0,4.43,6
120.0,1050.0,761.0,4.78,8
150.0,1050.0,762.0,4.78,11
180.0,1050.0,703.0,4.63,15
210.0,1050.0,674.0,3.72,17
240.0,1050.0,625.0,3.54,17
270.0,1050.0,624.0,3.61,18
300.0,1050.0,612.0,3.31,18
330.0,1050.0,599.0,3.09,17
360.0,1050.0,584.0,2.98,18
390.0,1050.0,568.0,3.14,19
420.0,1050.0,552.0,3.19,17
450.0,1050.0,536.0,3.12,13
480.0,1050.0,506.0,3.02,9
510.0,1050.0,485.0,3.01,11
540.0,1050.0,461.0,3.05,14
570.0,1050.0,446.0,2.98,18
600.0,1050.0,434.0,2.94,21
630.0,1050.0,416.0,3.0,23
660.0,1050.0,412.0,3.08,25
690.0,1050.0,403.0,2.96,25
720.0,1050.0,378.0,2.6,21
750.0,1050.0,354.0,2.29,19
780.0,1050.0,328.0,2.22,20
810.0,1050.0,317.0,2.25,23
840.0,1050.0,298.0,2.22,24
870.0,1050.0,279.0,2.19,27
900.0,1050.0,264.0,2.21,30
930.0,1050.0,256.0,2.29,32
960.0,1050.0,247.0,2.41,35
990.0,1050.0,235.0,2.5,39
1020.0,1050.0,227.0,2.47,41
1050.0,1050.0,221.0,2.56,43
1080.0,1050.0,209.0,2.39,40
1110.0,1050.0,200.0,2.41,40
1140.0,1050.0,196.0,2.52,41
1170.0,1050.0,192.0,2.58,42
1200.0,1050.0,186.0,2.61,42
1230.0,1050.0,182.0,2.72,42
1260.0,1050.0,181.0,2.83,41
1290.0,1050.0,177.0,2.9,38
1320.0,1050.0,172.0,2.94,36
1350.0,1050.0,170.0,3.02,36
1380.0,1050.0,167.0,3.15,37
1410.0,1050.0,164.0,3.27,37
1440.0,1050.0,160.0,3.4,36
1470.0,1050.0,158.0,3.49,35
1500.0,1050.0,157.0,3.55,34
1530.0,1050.0,156.0,3.65,33
1560.0,1050.0,155.0,3.65,33
0.0,1020.0,837.0,3.74,22
30.0,1020.0,829.0,4.09,18
60.0,1020.0,813.0,4.05,14
90.0,1020.0,785.0,3.86,9
120.0,1020.0,741.0,3.26,11
150.0,1020.0,718.0,3.63,21
180.0,1020.0,684.0,3.29,24
210.0,1020.0,676.0,2.94,20
240.0,1020.0,622.0,2.51,13
270.0,1020.0,613.0,2.98,20
300.0,1020.0,609.0,3.21,19
330.0,1020.0,601.0,3.26,17
360.0,1020.0,579.0,3.34,13
390.0,1020.0,556.0,3.55,15
420.0,1020.0,546.0,3.65,15
450.0,1020.0,530.0,3.65,13
480.0,1020.0,492.0,3.35,11
510.0,1020.0,473.0,3.14,13
540.0,1020.0,441.0,2.97,16
570.0,1020.0,434.0,3.02,21
600.0,1020.0,422.0,3.01,22
630.0,1020.0,407.0,2.97,22
660.0,1020.0,402.0,3.16,25
690.0,1020.0,393.0,3.22,26
720.0,1020.0,370.0,2.93,22
750.0,1020.0,345.0,2.6,20
780.0,1020.0,318.0,2.44,19
810.0,1020.0,308.0,2.35,25
840.0,1020.0,289.0,2.07,28
870.0,1020.0,269.0,1.99,30
900.0,1020.0,260.0,1.97,31
930.0,1020.0,248.0,2.04,33
960.0,1020.0,234.0,2.18,36
990.0,1020.0,227.0,2.46,38
1020.0,1020.0,221.0,2.63,38
1050.0,1020.0,217.0,2.71,40
1080.0,1020.0,211.0,2.62,37
1110.0,1020.0,200.0,2.53,35
1140.0,1020.0,194.0,2.62,36
1170.0,1020.0,190.0,2.79,37
1200.0,1020.0,186.0,2.84,36
1230.0,1020.0,182.0,2.9,36
1260.0,1020.0,181.0,3.01,36
1290.0,1020.0,176.0,3.0,34
1320.0,1020.0,170.0,2.99,34
1350.0,1020.0,167.0,3.07,35
1380.0,1020.0,166.0,3.12,35
1410.0,1020.0,162.0,3.17,35
1440.0,1020.0,158.0,3.28,34
1470.0,1020.0,157.0,3.41,33
1500.0,1020.0,157.0,3.48,33
1530.0,1020.0,156.0,3.57,31
1560.0,1020.0,156.0,3.57,31
0.0,990.0,829.0,3.5,17
30.0,990.0,825.0,3.93,19
60.0,990.0,807.0,3.96,16
90.0,990.0,783.0,3.53,12
120.0,990.0,746.0,2.59,12
150.0,990.0,714.0,2.7,23
180.0,990.0,681.0,3.11,21
210.0,990.0,662.0,3.36,19
240.0,990.0,635.0,2.86,11
270.0,990.0,632.0,2.79,15
300.0,990.0,608.0,3.31,14
330.0,990.0,587.0,3.55,14
360.0,990.0,573.0,3.5,13
390.0,990.0,550.0,3.51,13
420.0,990.0,535.0,3.66,15
450.0,990.0,503.0,3.77,15
480.0,990.0,485.0,3.28,16
510.0,990.0,471.0,3.01,17
540.0,990.0,438.0,2.68,16
570.0,990.0,425.0,2.88,22
600.0,990.0,419.0,2.91,23
630.0,990.0,406.0,2.87,22
660.0,990.0,394.0,3.04,25
690.0,990.0,378.0,3.18,27
720.0,990.0,363.0,3.01,25
750.0,990.0,341.0,2.64,22
780.0,990.0,307.0,2.48,21
810.0,990.0,300.0,2.43,28
840.0,990.0,290.0,2.14,30
870.0,990.0,272.0,2.0,30
900.0,990.0,259.0,2.03,30
930.0,990.0,243.0,2.05,31
960.0,990.0,226.0,2.15,33
990.0,990.0,218.0,2.44,36
1020.0,990.0,214.0,2.65,37
1050.0,990.0,211.0,2.78,37
1080.0,990.0,205.0,2.82,35
1110.0,990.0,196.0,2.7,33
1140.0,990.0,189.0,2.73,33
1170.0,990.0,187.0,2.86,34
1200.0,990.0,183.0,2.95,34
1230.0,990.0,179.0,3.0,33
1260.0,990.0,178.0,3.1,34
1290.0,990.0,174.0,3.09,33
1320.0,990.0,170.0,3.05,33
1350.0,990.0,166.0,3.07,34
1380.0,990.0,164.0,3.15,34
1410.0,990.0,160.0,3.18,34
1440.0,990.0,158.0,3.24,33
1470.0,990.0,157.0,3.36,32
1500.0,990.0,156.0,3.45,31
1530.0,990.0,156.0,3.56,30
1560.0,990.0,157.0,3.56,30
0.0,960.0,818.0,3.41,10
30.0,960.0,814.0,3.92,16
60.0,960.0,792.0,4.1,17
90.0,960.0,770.0,4.13,16
120.0,960.0,742.0,3.59,13
150.0,960.0,714.0,3.32,14
180.0,960.0,679.0,3.33,12
210.0,960.0,654.0,3.71,15
240.0,960.0,632.0,3.98,11
270.0,960.0,619.0,4.08,10
300.0,960.0,605.0,3.8,11
330.0,960.0,593.0,3.6,13
360.0,960.0,572.0,3.65,14
390.0,960.0,550.0,3.57,12
420.0,960.0,529.0,3.51,15
450.0,960.0,502.0,3.25,18
480.0,960.0,483.0,3.36,18
510.0,960.0,463.0,3.36,18
540.0,960.0,442.0,3.0,15
570.0,960.0,433.0,2.94,18
600.0,960.0,417.0,3.11,20
630.0,960.0,404.0,3.14,21
660.0,960.0,389.0,2.99,24
690.0,960.0,367.0,3.0,27
720.0,960.0,352.0,3.07,27
750.0,960.0,318.0,2.86,24
780.0,960.0,299.0,2.55,24
810.0,960.0,295.0,2.57,30
840.0,960.0,291.0,2.53,29
870.0,960.0,271.0,2.4,25
900.0,960.0,252.0,2.34,26
930.0,960.0,235.0,2.27,29
960.0,960.0,223.0,2.19,31
990.0,960.0,213.0,2.3,33
1020.0,960.0,211.0,2.49,35
1050.0,960.0,204.0,2.63,35
1080.0,960.0,200.0,2.74,35
1110.0,960.0,191.0,2.71,32
1140.0,960.0,186.0,2.72,32
1170.0,960.0,184.0,2.84,32
1200.0,960.0,179.0,2.93,32
1230.0,960.0,174.0,3.0,31
1260.0,960.0,173.0,3.13,32
1290.0,960.0,169.0,3.2,32
1320.0,960.0,166.0,3.2,32
1350.0,960.0,164.0,3.15,33
1380.0,960.0,161.0,3.17,33
1410.0,960.0,159.0,3.18,33
1440.0,960.0,157.0,3.22,31
1470.0,960.0,155.0,3.3,30
1500.0,960.0,154.0,3.38,29
1530.0,960.0,155.0,3.53,28
1560.0,960.0,157.0,3.53,28
0.0,930.0,798.0,3.34,359
30.0,930.0,797.0,3.77,14
60.0,930.0,776.0,4.04,18
90.0,930.0,755.0,4.29,20
120.0,930.0,733.0,4.28,17
150.0,930.0,709.0,4.16,15
180.0,930.0,675.0,3.94,11
210.0,930.0,654.0,3.9,11
240.0,930.0,632.0,4.0,8
270.0,930.0,605.0,4.19,10
300.0,930.0,599.0,4.38,14
330.0,930.0,580.0,4.41,13
360.0,930.0,564.0,4.35,13
390.0,930.0,542.0,4.28,14
420.0,930.0,527.0,4.17,16
450.0,930.0,501.0,3.94,15
480.0,930.0,480.0,3.77,16
510.0,930.0,459.0,3.73,17
540.0,930.0,440.0,3.78,14
570.0,930.0,423.0,3.78,15
600.0,930.0,408.0,3.72,17
630.0,930.0,394.0,3.64,22
660.0,930.0,383.0,3.34,26
690.0,930.0,364.0,3.05,27
720.0,930.0,341.0,2.87,30
750.0,930.0,322.0,2.43,30
780.0,930.0,304.0,2.35,26
810.0,930.0,295.0,2.57,26
840.0,930.0,285.0,2.8,26
870.0,930.0,264.0,2.71,25
900.0,930.0,245.0,2.54,27
930.0,930.0,239.0,2.4,30
960.0,930.0,227.0,2.34,30
990.0,930.0,218.0,2.31,30
1020.0,930.0,211.0,2.47,33
1050.0,930.0,206.0,2.52,34
1080.0,930.0,201.0,2.63,34
1110.0,930.0,193.0,2.61,32
1140.0,930.0,186.0,2.65,31
1170.0,930.0,181.0,2.76,31
1200.0,930.0,175.0,2.85,31
1230.0,930.0,171.0,2.89,31
1260.0,930.0,168.0,3.0,32
1290.0,930.0,161.0,3.08,33
1320.0,930.0,159.0,3.13,33
1350.0,930.0,160.0,3.14,34
1380.0,930.0,159.0,3.08,34
1410.0,930.0,155.0,3.08,32
1440.0,930.0,154.0,3.1,31
1470.0,930.0,153.0,3.14,29
1500.0,930.0,153.0,3.2,27
1530.0,930.0,153.0,3.39,26
1560.0,930.0,153.0,3.39,26
0.0,900.0,772.0,3.31,348
30.0,900.0,760.0,3.65,13
60.0,900.0,759.0,3.94,19
90.0,900.0,738.0,4.29,21
120.0,900.0,725.0,4.4,19
150.0,900.0,694.0,4.44,16
180.0,900.0,668.0,4.33,13
210.0,900.0,652.0,4.26,11
240.0,900.0,627.0,4.25,8
270.0,900.0,593.0,4.19,10
300.0,900.0,580.0,4.36,15
330.0,900.0,565.0,4.39,15
360.0,900.0,546.0,4.46,16
390.0,900.0,521.0,4.59,16
420.0,900.0,503.0,4.67,18
450.0,900.0,489.0,4.53,17
480.0,900.0,476.0,4.17,17
510.0,900.0,453.0,4.04,16
540.0,900.0,426.0,4.0,15
570.0,900.0,413.0,3.87,18
600.0,900.0,395.0,3.84,20
630.0,900.0,384.0,3.77,24
660.0,900.0,378.0,3.63,28
690.0,900.0,365.0,3.34,29
720.0,900.0,346.0,2.99,30
750.0,900.0,328.0,2.77,27
780.0,900.0,318.0,2.56,22
810.0,900.0,287.0,2.68,21
840.0,900.0,277.0,2.86,26
870.0,900.0,263.0,2.78,27
900.0,900.0,247.0,2.66,27
930.0,900.0,242.0,2.71,27
960.0,900.0,231.0,2.66,26
990.0,900.0,220.0,2.64,26
1020.0,900.0,214.0,2.67,29
1050.0,900.0,208.0,2.72,30
1080.0,900.0,204.0,2.77,31
1110.0,900.0,195.0,2.75,29
1140.0,900.0,186.0,2.73,29
1170.0,900.0,180.0,2.76,30
1200.0,900.0,172.0,2.81,30
1230.0,900.0,161.0,2.88,30
1260.0,900.0,162.0,2.94,33
1290.0,900.0,157.0,2.91,34
1320.0,900.0,156.0,2.95,35
1350.0,900.0,157.0,3.03,36
1380.0,900.0,158.0,2.97,35
1410.0,900.0,155.0,2.91,34
1440.0,900.0,154.0,2.92,31
1470.0,900.0,154.0,2.98,29
1500.0,900.0,154.0,3.05,26
1530.0,900.0,150.0,3.25,25
1560.0,900.0,150.0,3.25,25
0.0,870.0,744.0,3.29,333
30.0,870.0,731.0,2.88,6
60.0,870.0,722.0,3.5,19
90.0,870.0,714.0,4.05,22
120.0,870.0,692.0,4.43,22
150.0,870.0,678.0,4.51,20
180.0,870.0,659.0,4.5,15
210.0,870.0,630.0,4.66,13
240.0,870.0,594.0,4.7,13
270.0,870.0,583.0,4.17,14
300.0,870.0,569.0,3.93,18
330.0,870.0,550.0,3.98,18
360.0,870.0,532.0,3.99,18
390.0,870.0,499.0,4.01,19
420.0,870.0,475.0,4.24,22
450.0,870.0,472.0,4.63,24
480.0,870.0,462.0,4.59,22
510.0,870.0,441.0,4.41,20
540.0,870.0,425.0,3.97,19
570.0,870.0,404.0,3.86,21
600.0,870.0,387.0,3.81,22
630.0,870.0,377.0,3.89,26
660.0,870.0,372.0,4.02,29
690.0,870.0,360.0,3.98,28
720.0,870.0,344.0,3.77,26
750.0,870.0,331.0,3.53,23
780.0,870.0,316.0,3.34,21
810.0,870.0,286.0,2.86,18
840.0,870.0,271.0,3.01,26
870.0,870.0,263.0,3.05,26
900.0,870.0,248.0,2.98,23
930.0,870.0,239.0,3.09,23
960.0,870.0,225.0,3.15,22
990.0,870.0,217.0,3.14,23
1020.0,870.0,214.0,3.1,25
1050.0,870.0,207.0,3.08,26
1080.0,870.0,201.0,3.12,27
1110.0,870.0,191.0,3.06,27
1140.0,870.0,183.0,2.99,27
1170.0,870.0,176.0,2.9,29
1200.0,870.0,165.0,2.78,30
1230.0,870.0,156.0,2.7,31
1260.0,870.0,155.0,2.86,36
1290.0,870.0,157.0,2.82,37
1320.0,870.0,156.0,2.8,37
1350.0,870.0,160.0,2.86,38
1380.0,870.0,164.0,2.85,37
1410.0,870.0,164.0,2.77,35
1440.0,870.0,162.0,2.72,31
1470.0,870.0,160.0,2.79,27
1500.0,870.0,156.0,2.88,24
1530.0,870.0,151.0,3.04,21
1560.0,870.0,147.0,3.04,21
0.0,840.0,727.0,3.19,330
30.0,840.0,715.0,2.33,356
60.0,840.0,702.0,2.5,13
90.0,840.0,697.0,3.13,24
120.0,840.0,685.0,3.46,23
150.0,840.0,660.0,3.84,21
180.0,840.0,631.0,4.16,18
210.0,840.0,596.0,4.02,20
240.0,840.0,578.0,3.82,22
270.0,840.0,571.0,3.9,21
300.0,840.0,551.0,3.81,19
330.0,840.0,533.0,3.79,19
360.0,840.0,512.0,3.76,21
390.0,840.0,480.0,3.44,20
420.0,840.0,461.0,3.4,22
450.0,840.0,446.0,3.9,26
480.0,840.0,433.0,4.38,27
510.0,840.0,423.0,4.49,25
540.0,840.0,409.0,4.4,23
570.0,840.0,392.0,4.11,22
600.0,840.0,375.0,4.03,23
630.0,840.0,368.0,4.07,26
660.0,840.0,362.0,4.2,29
690.0,840.0,351.0,4.24,29
720.0,840.0,335.0,4.18,26
750.0,840.0,323.0,4.04,25
780.0,840.0,316.0,3.8,25
810.0,840.0,284.0,3.3,20
840.0,840.0,267.0,3.21,23
870.0,840.0,259.0,3.27,25
900.0,840.0,246.0,3.15,22
930.0,840.0,231.0,3.12,22
960.0,840.0,215.0,3.15,22
990.0,840.0,212.0,3.23,24
1020.0,840.0,207.0,3.29,25
1050.0,840.0,203.0,3.26,26
1080.0,840.0,197.0,3.21,27
1110.0,840.0,185.0,3.15,28
1140.0,840.0,178.0,3.11,29
1170.0,840.0,174.0,2.98,32
1200.0,840.0,164.0,2.76,33
1230.0,840.0,155.0,2.67,34
1260.0,840.0,157.0,2.72,37
1290.0,840.0,160.0,2.8,38
1320.0,840.0,162.0,2.77,37
1350.0,840.0,165.0,2.87,35
1380.0,840.0,170.0,3.01,33
1410.0,840.0,170.0,3.03,30
1440.0,840.0,170.0,2.98,26
1470.0,840.0,166.0,2.93,23
1500.0,840.0,163.0,2.9,20
1530.0,840.0,151.0,3.0,16
1560.0,840.0,147.0,3.0,16
0.0,810.0,714.0,3.15,335
30.0,810.0,700.0,2.46,356
60.0,810.0,691.0,2.52,8
90.0,810.0,687.0,2.98,19
120.0,810.0,658.0,3.42,18
150.0,810.0,633.0,3.56,18
180.0,810.0,601.0,3.58,21
210.0,810.0,574.0,3.42,24
240.0,810.0,561.0,3.52,23
270.0,810.0,552.0,3.64,22
300.0,810.0,535.0,3.59,21
330.0,810.0,514.0,3.6,21
360.0,810.0,490.0,3.59,22
390.0,810.0,463.0,3.4,21
420.0,810.0,452.0,3.25,22
450.0,810.0,427.0,3.26,25
480.0,810.0,408.0,3.76,29
510.0,810.0,396.0,4.09,29
540.0,810.0,391.0,4.23,27
570.0,810.0,378.0,4.08,25
600.0,810.0,360.0,4.0,24
630.0,810.0,353.0,4.08,26
660.0,810.0,349.0,4.21,30
690.0,810.0,341.0,4.24,30
720.0,810.0,328.0,4.11,28
750.0,810.0,313.0,4.07,27
780.0,810.0,299.0,4.05,27
810.0,810.0,279.0,3.58,22
840.0,810.0,263.0,3.34,23
870.0,810.0,258.0,3.32,25
900.0,810.0,247.0,3.15,24
930.0,810.0,230.0,2.99,23
960.0,810.0,215.0,2.96,22
990.0,810.0,208.0,3.09,24
1020.0,810.0,203.0,3.18,26
1050.0,810.0,198.0,3.23,27
1080.0,810.0,190.0,3.23,28
1110.0,810.0,179.0,3.15,29
1140.0,810.0,173.0,3.14,31
1170.0,810.0,171.0,3.11,33
1200.0,810.0,162.0,2.91,33
1230.0,810.0,158.0,2.79,34
1260.0,810.0,162.0,2.8,36
1290.0,810.0,166.0,2.84,37
1320.0,810.0,169.0,2.82,35
1350.0,810.0,170.0,2.87,32
1380.0,810.0,170.0,3.06,29
1410.0,810.0,170.0,3.13,27
1440.0,810.0,168.0,3.18,24
1470.0,810.0,167.0,3.15,21
1500.0,810.0,165.0,3.09,19
1530.0,810.0,157.0,2.99,13
1560.0,810.0,149.0,2.99,13
0.0,780.0,707.0,3.07,342
30.0,780.0,685.0,2.59,356
60.0,780.0,679.0,2.63,4
90.0,780.0,660.0,2.85,13
120.0,780.0,628.0,2.95,18
150.0,780.0,605.0,3.05,22
180.0,780.0,584.0,2.91,24
210.0,780.0,564.0,2.85,22
240.0,780.0,549.0,2.96,21
270.0,780.0,532.0,3.21,23
300.0,780.0,522.0,3.25,22
330.0,780.0,486.0,3.23,21
360.0,780.0,458.0,3.38,24
390.0,780.0,439.0,3.43,24
420.0,780.0,432.0,3.38,26
450.0,780.0,417.0,2.99,25
480.0,780.0,388.0,2.95,27
510.0,780.0,373.0,3.18,29
540.0,780.0,365.0,3.66,31
570.0,780.0,354.0,3.79,29
600.0,780.0,343.0,3.71,27
630.0,780.0,335.0,3.78,29
660.0,780.0,331.0,4.08,32
690.0,780.0,328.0,4.22,33
720.0,780.0,321.0,4.1,32
750.0,780.0,307.0,3.8,31
780.0,780.0,291.0,3.78,32
810.0,780.0,275.0,3.66,27
840.0,780.0,264.0,3.47,24
870.0,780.0,256.0,3.51,25
900.0,780.0,248.0,3.42,24
930.0,780.0,228.0,3.25,22
960.0,780.0,214.0,3.15,21
990.0,780.0,207.0,3.06,23
1020.0,780.0,196.0,3.13,26
1050.0,780.0,190.0,3.18,28
1080.0,780.0,184.0,3.18,30
1110.0,780.0,174.0,3.12,30
1140.0,780.0,169.0,3.13,32
1170.0,780.0,167.0,3.2,35
1200.0,780.0,164.0,3.07,34
1230.0,780.0,162.0,2.99,33
1260.0,780.0,168.0,2.98,35
1290.0,780.0,174.0,2.95,34
1320.0,780.0,175.0,2.91,33
1350.0,780.0,174.0,2.85,29
1380.0,780.0,172.0,2.87,27
1410.0,780.0,171.0,2.92,26
1440.0,780.0,169.0,3.0,23
1470.0,780.0,167.0,3.11,21
1500.0,780.0,167.0,3.15,19
1530.0,780.0,163.0,3.1,12
1560.0,780.0,151.0,3.1,12
0.0,750.0,709.0,2.98,354
30.0,750.0,686.0,2.47,355
60.0,750.0,669.0,2.43,2
90.0,750.0,643.0,2.35,11
120.0,750.0,612.0,2.39,17
150.0,750.0,589.0,2.58,21
180.0,750.0,576.0,2.85,23
210.0,750.0,559.0,2.86,19
240.0,750.0,535.0,2.85,18
270.0,750.0,509.0,2.91,22
300.0,750.0,504.0,2.92,25
330.0,750.0,451.0,2.65,21
360.0,750.0,429.0,2.65,27
390.0,750.0,410.0,2.81,28
420.0,750.0,405.0,3.02,31
450.0,750.0,390.0,3.1,30
480.0,750.0,371.0,2.65,28
510.0,750.0,352.0,2.55,29
540.0,750.0,341.0,2.77,34
570.0,750.0,332.0,3.03,33
600.0,750.0,323.0,3.09,31
630.0,750.0,312.0,3.19,31
660.0,750.0,307.0,3.59,34
690.0,750.0,307.0,3.94,36
720.0,750.0,311.0,4.17,36
750.0,750.0,302.0,3.97,33
780.0,750.0,289.0,3.84,32
810.0,750.0,280.0,3.66,27
840.0,750.0,259.0,3.68,23
