"[[780.0, 780.0, 330.0], [796.837352369897, 776.1349046297364, 314.0], [813.6747047397938, 772.2698092594728, 314.0], [830.5120571096905, 768.404713889209, 303.0], [847.3494094795875, 764.5396185189454, 298.0], [864.1867618494846, 760.6745231486819, 290.0], [881.0241142193813, 756.8094277784182, 290.0], [897.8614665892782, 752.9443324081545, 279.0], [914.6988189591751, 749.0792370378911, 279.0], [931.5361713290721, 745.2141416676274, 260.0], [948.3735236989689, 741.3490462973637, 247.0], [965.2108760688657, 737.4839509271001, 247.0], [982.0482284387626, 733.6188555568365, 235.0], [998.8855808086596, 729.7537601865728, 235.0], [1015.7229331785564, 725.8886648163092, 224.0], [1032.5602855484533, 722.0235694460456, 224.0], [1049.3976379183503, 718.1584740757819, 220.0], [1066.2349902882472, 714.2933787055182, 215.0], [1083.0723426581442, 710.4282833352546, 215.0], [1099.909695028041, 706.563187964991, 206.0]]",0,1
"[[780.0, 780.0, 330.0], [748.9270955723894, 771.3274499074441, 346.0], [717.8541911447786, 762.6548998148882, 350.0], [686.7812867171676, 753.9823497223321, 346.0], [655.708382289557, 745.3097996297762, 346.0], [624.6354778619464, 736.6372495372203, 351.0], [593.5625734343356, 727.9646994446643, 342.0], [562.4896690067247, 719.2921493521084, 354.0], [531.4167645791141, 710.6195992595525, 365.0], [500.3438601515034, 701.9470491669965, 364.0], [469.27095572389265, 693.2744990744407, 377.0], [438.19805129628185, 684.6019489818846, 389.0], [407.12514686867115, 675.9293988893287, 397.0], [376.05224244106034, 667.2568487967727, 411.0], [344.9793380134497, 658.5842987042167, 432.0], [313.9064335858389, 649.9117486116609, 469.0], [282.8335291582282, 641.239198519105, 484.0], [251.7606247306174, 632.5666484265489, 514.0], [220.6877203030067, 623.894098333993, 537.0], [189.61481587539595, 615.2215482414371, 550.0]]",0,2
"[[780.0, 780.0, 330.0], [749.6017028717112, 802.1774308423666, 352.0], [719.2034057434222, 824.354861684733, 367.0], [688.8051086151331, 846.5322925270993, 390.0], [658.4068114868443, 868.7097233694659, 411.0], [628.0085143585554, 890.8871542118325, 423.0], [597.6102172302666, 913.0645850541989, 434.0], [567.2119201019775, 935.2420158965652, 462.0], [536.8136229736887, 957.4194467389318, 481.0], [506.4153258453998, 979.5968775812983, 510.0], [476.01702871711086, 1001.7743084236647, 524.0], [445.6187315888219, 1023.9517392660312, 569.0], [415.22043446053306, 1046.1291701083976, 591.0], [384.8221373322441, 1068.3066009507643, 610.0], [354.4238402039552, 1090.4840317931307, 625.0], [324.0255430756662, 1112.661462635497, 653.0], [293.62724594737733, 1134.8388934778636, 685.0], [263.2289488190884, 1157.01632432023, 713.0], [232.83065169079953, 1179.1937551625965, 739.0], [202.43235456251057, 1201.371186004963, 763.0]]",0,3
"[[780.0, 780.0, 330.0], [748.9352183839784, 771.222096327567, 346.0], [717.8704367679567, 762.4441926551337, 350.0], [686.8056551519348, 753.6662889827005, 346.0], [655.7408735359132, 744.8883853102675, 346.0], [624.6760919198916, 736.1104816378344, 351.0], [593.6113103038699, 727.3325779654012, 342.0], [562.5465286878482, 718.554674292968, 354.0], [531.4817470718266, 709.776770620535, 365.0], [500.4169654558049, 700.9988669481019, 364.0], [469.3521838397832, 692.2209632756687, 377.0], [438.28740222376143, 683.4430596032355, 389.0], [407.2226206077398, 674.6651559308025, 396.0], [376.1578389917181, 665.8872522583692, 411.0], [345.0930573756965, 657.1093485859362, 425.0], [314.0282757596747, 648.331444913503, 469.0], [282.96349414365307, 639.55354124107, 484.0], [251.8987125276314, 630.7756375686367, 514.0], [220.83393091160974, 621.9977338962036, 537.0], [189.76914929558802, 613.2198302237705, 543.0]]",0,4
"[[780.0, 780.0, 330.0], [796.8516389804594, 776.0242467784491, 314.0], [813.7032779609185, 772.048493556898, 314.0], [830.5549169413777, 768.0727403353469, 303.0], [847.406555921837, 764.0969871137961, 298.0], [864.2581949022963, 760.1212338922452, 290.0], [881.1098338827555, 756.1454806706942, 290.0], [897.9614728632146, 752.169727449143, 279.0], [914.813111843674, 748.1939742275922, 279.0], [931.6647508241332, 744.2182210060412, 260.0], [948.5163898045924, 740.2424677844901, 247.0], [965.3680287850516, 736.2667145629391, 247.0], [982.2196677655108, 732.2909613413882, 235.0], [999.0713067459701, 728.3152081198372, 235.0], [1015.9229457264294, 724.3394548982862, 224.0], [1032.7745847068886, 720.3637016767352, 224.0], [1049.6262236873479, 716.3879484551842, 220.0], [1066.4778626678071, 712.4121952336333, 215.0], [1083.3295016482664, 708.4364420120824, 215.0], [1100.1811406287256, 704.4606887905313, 200.0]]",0,5
"[[1099.909695028041, 706.563187964991, 206.0], [1083.072342658144, 710.4282833352547, 215.0], [1066.2349902882472, 714.2933787055182, 215.0], [1049.3976379183503, 718.1584740757819, 220.0], [1032.5602855484533, 722.0235694460456, 224.0], [1015.7229331785566, 725.8886648163093, 224.0], [998.8855808086596, 729.7537601865728, 235.0], [982.0482284387626, 733.6188555568364, 235.0], [965.2108760688657, 737.4839509271001, 247.0], [948.3735236989689, 741.3490462973637, 247.0], [931.536171329072, 745.2141416676272, 260.0], [914.6988189591751, 749.0792370378911, 279.0], [897.8614665892783, 752.9443324081547, 279.0], [881.0241142193813, 756.8094277784182, 290.0], [864.1867618494845, 760.6745231486818, 290.0], [847.3494094795875, 764.5396185189454, 298.0], [830.5120571096907, 768.404713889209, 303.0], [813.6747047397938, 772.2698092594728, 314.0], [796.837352369897, 776.1349046297364, 314.0], [780.0, 780.0, 330.0]]",1,0
"[[1099.909695028041, 706.563187964991, 206.0], [1051.9994382305333, 701.7557332426987, 213.0], [1004.0891814330257, 696.9482785204063, 230.0], [956.1789246355179, 692.1408237981141, 239.0], [908.2686678380104, 687.3333690758218, 249.0], [860.3584110405028, 682.5259143535295, 261.0], [812.4481542429952, 677.7184596312371, 292.0], [764.5378974454875, 672.9110049089447, 288.0], [716.6276406479799, 668.1035501866525, 293.0], [668.7173838504723, 663.2960954643602, 308.0], [620.8071270529646, 658.4886407420679, 316.0], [572.896870255457, 653.6811860197756, 330.0], [524.9866134579494, 648.8737312974833, 349.0], [477.0763566604417, 644.066276575191, 353.0], [429.1660998629342, 639.2588218528986, 395.0], [381.25584306542646, 634.4513671306063, 408.0], [333.34558626791886, 629.643912408314, 444.0], [285.4353294704112, 624.8364576860217, 465.0], [237.5250726729036, 620.0290029637295, 514.0], [189.61481587539595, 615.2215482414371, 550.0]]",1,2
"[[1099.909695028041, 706.563187964991, 206.0], [1052.6740455298552, 732.6057141776212, 220.0], [1005.4383960316693, 758.6482403902512, 230.0], [958.2027465334834, 784.6907666028814, 253.0], [910.9670970352977, 810.7332928155115, 286.0], [863.731447537112, 836.7758190281415, 298.0], [816.4957980389262, 862.8183452407716, 325.0], [769.2601485407403, 888.8608714534016, 357.0], [722.0244990425545, 914.9033976660319, 385.0], [674.7888495443688, 940.9459238786619, 422.0], [627.5532000461828, 966.988450091292, 443.0], [580.317550547997, 993.0309763039222, 464.0], [533.0819010498112, 1019.0735025165523, 480.0], [485.8462515516254, 1045.1160287291823, 545.0], [438.61060205343966, 1071.1585549418123, 573.0], [391.3749525552538, 1097.2010811544426, 621.0], [344.139303057068, 1123.2436073670726, 653.0], [296.9036535588822, 1149.2861335797027, 685.0], [249.66800406069643, 1175.3286597923327, 739.0], [202.43235456251057, 1201.371186004963, 763.0]]",1,3
"[[1099.909695028041, 706.563187964991, 206.0], [1052.0075610421225, 701.6503796628216, 213.0], [1004.1054270562038, 696.7375713606519, 230.0], [956.2032930702851, 691.8247630584825, 239.0], [908.3011590843666, 686.9119547563131, 249.0], [860.3990250984481, 681.9991464541436, 261.0], [812.4968911125295, 677.086338151974, 292.0], [764.5947571266108, 672.1735298498045, 288.0], [716.6926231406923, 667.2607215476351, 293.0], [668.7904891547738, 662.3479132454655, 308.0], [620.8883551688552, 657.435104943296, 316.0], [572.9862211829366, 652.5222966411266, 330.0], [525.0840871970181, 647.609488338957, 338.0], [477.1819532110994, 642.6966800367875, 353.0], [429.279819225181, 637.7838717346181, 395.0], [381.3776852392623, 632.8710634324485, 408.0], [333.4755512533438, 627.958255130279, 444.0], [285.57341726742516, 623.0454468281096, 465.0], [237.67128328150665, 618.13263852594, 514.0], [189.76914929558802, 613.2198302237705, 543.0]]",1,4
"[[1099.909695028041, 706.563187964991, 206.0], [1099.9239816386032, 706.4525301137037, 206.0], [1099.9382682491657, 706.3418722624162, 206.0], [1099.9525548597278, 706.2312144111289, 206.0], [1099.9668414702903, 706.1205565598416, 206.0], [1099.9811280808526, 706.0098987085544, 206.0], [1099.9954146914151, 705.8992408572669, 206.0], [1100.0097013019772, 705.7885830059795, 206.0], [1100.0239879125397, 705.6779251546922, 206.0], [1100.0382745231022, 705.5672673034048, 206.0], [1100.0525611336643, 705.4566094521175, 206.0], [1100.0668477442268, 705.3459516008302, 206.0], [1100.0811343547891, 705.2352937495427, 206.0], [1100.0954209653514, 705.1246358982554, 206.0], [1100.109707575914, 705.0139780469681, 206.0], [1100.1239941864762, 704.9033201956806, 200.0], [1100.1382807970385, 704.7926623443933, 200.0], [1100.152567407601, 704.6820044931061, 200.0], [1100.1668540181631, 704.5713466418188, 200.0], [1100.1811406287256, 704.4606887905313, 200.0]]",1,5
