terrain_x,terrain_y,terrain_z
346850.62051192555,2646469.5078953276,431.0
346880.62051192555,2646469.5078953276,419.0
346910.62051192555,2646469.5078953276,395.0
346940.62051192555,2646469.5078953276,378.0
346970.62051192555,2646469.5078953276,367.0
347000.62051192555,2646469.5078953276,351.0
347030.62051192555,2646469.5078953276,343.0
347060.62051192555,2646469.5078953276,334.0
347090.62051192555,2646469.5078953276,322.0
347120.62051192555,2646469.5078953276,304.0
347150.62051192555,2646469.5078953276,297.0
347180.62051192555,2646469.5078953276,293.0
347210.62051192555,2646469.5078953276,275.0
347240.62051192555,2646469.5078953276,256.0
347270.62051192555,2646469.5078953276,247.0
347300.62051192555,2646469.5078953276,245.0
347330.62051192555,2646469.5078953276,238.0
347360.62051192555,2646469.5078953276,226.0
347390.62051192555,2646469.5078953276,213.0
347420.62051192555,2646469.5078953276,201.0
347450.62051192555,2646469.5078953276,195.0
347480.62051192555,2646469.5078953276,188.0
347510.62051192555,2646469.5078953276,188.0
347540.62051192555,2646469.5078953276,185.0
347570.62051192555,2646469.5078953276,183.0
347600.62051192555,2646469.5078953276,179.0
347630.62051192555,2646469.5078953276,170.0
347660.62051192555,2646469.5078953276,161.0
347690.62051192555,2646469.5078953276,158.0
346130.62051192555,2646439.5078953276,803.0
346160.62051192555,2646439.5078953276,792.0
346190.62051192555,2646439.5078953276,788.0
346220.62051192555,2646439.5078953276,779.0
346250.62051192555,2646439.5078953276,773.0
346280.62051192555,2646439.5078953276,765.0
346310.62051192555,2646439.5078953276,743.0
346340.62051192555,2646439.5078953276,724.0
346370.62051192555,2646439.5078953276,700.0
346400.62051192555,2646439.5078953276,674.0
346430.62051192555,2646439.5078953276,657.0
346460.62051192555,2646439.5078953276,644.0
346490.62051192555,2646439.5078953276,622.0
346520.62051192555,2646439.5078953276,604.0
346550.62051192555,2646439.5078953276,589.0
346580.62051192555,2646439.5078953276,560.0
346610.62051192555,2646439.5078953276,536.0
346640.62051192555,2646439.5078953276,522.0
346670.62051192555,2646439.5078953276,512.0
346700.62051192555,2646439.5078953276,494.0
346730.62051192555,2646439.5078953276,475.0
346760.62051192555,2646439.5078953276,461.0
346790.62051192555,2646439.5078953276,449.0
346820.62051192555,2646439.5078953276,431.0
346850.62051192555,2646439.5078953276,414.0
346880.62051192555,2646439.5078953276,392.0
346910.62051192555,2646439.5078953276,378.0
346940.62051192555,2646439.5078953276,370.0
346970.62051192555,2646439.5078953276,353.0
347000.62051192555,2646439.5078953276,337.0
347030.62051192555,2646439.5078953276,325.0
347060.62051192555,2646439.5078953276,316.0
347090.62051192555,2646439.5078953276,309.0
347120.62051192555,2646439.5078953276,297.0
347150.62051192555,2646439.5078953276,291.0
347180.62051192555,2646439.5078953276,286.0
347210.62051192555,2646439.5078953276,262.0
347240.62051192555,2646439.5078953276,241.0
347270.62051192555,2646439.5078953276,233.0
347300.62051192555,2646439.5078953276,229.0
347330.62051192555,2646439.5078953276,225.0
347360.62051192555,2646439.5078953276,217.0
347390.62051192555,2646439.5078953276,204.0
347420.62051192555,2646439.5078953276,191.0
347450.62051192555,2646439.5078953276,185.0
347480.62051192555,2646439.5078953276,183.0
347510.62051192555,2646439.5078953276,181.0
347540.62051192555,2646439.5078953276,176.0
347570.62051192555,2646439.5078953276,174.0
347600.62051192555,2646439.5078953276,169.0
347630.62051192555,2646439.5078953276,165.0
347660.62051192555,2646439.5078953276,160.0
347690.62051192555,2646439.5078953276,158.0
346130.62051192555,2646409.5078953276,821.0
346160.62051192555,2646409.5078953276,809.0
346190.62051192555,2646409.5078953276,802.0
346220.62051192555,2646409.5078953276,788.0
346250.62051192555,2646409.5078953276,783.0
346280.62051192555,2646409.5078953276,773.0
346310.62051192555,2646409.5078953276,751.0
346340.62051192555,2646409.5078953276,732.0
346370.62051192555,2646409.5078953276,687.0
346400.62051192555,2646409.5078953276,658.0
346430.62051192555,2646409.5078953276,646.0
346460.62051192555,2646409.5078953276,630.0
346490.62051192555,2646409.5078953276,613.0
346520.62051192555,2646409.5078953276,598.0
346550.62051192555,2646409.5078953276,575.0
346580.62051192555,2646409.5078953276,539.0
346610.62051192555,2646409.5078953276,517.0
346640.62051192555,2646409.5078953276,509.0
346670.62051192555,2646409.5078953276,493.0
346700.62051192555,2646409.5078953276,476.0
346730.62051192555,2646409.5078953276,459.0
346760.62051192555,2646409.5078953276,451.0
346790.62051192555,2646409.5078953276,435.0
346820.62051192555,2646409.5078953276,414.0
346850.62051192555,2646409.5078953276,393.0
346880.62051192555,2646409.5078953276,376.0
346910.62051192555,2646409.5078953276,363.0
346940.62051192555,2646409.5078953276,344.0
346970.62051192555,2646409.5078953276,334.0
347000.62051192555,2646409.5078953276,327.0
347030.62051192555,2646409.5078953276,312.0
347060.62051192555,2646409.5078953276,300.0
347090.62051192555,2646409.5078953276,293.0
347120.62051192555,2646409.5078953276,288.0
347150.62051192555,2646409.5078953276,276.0
347180.62051192555,2646409.5078953276,261.0
347210.62051192555,2646409.5078953276,242.0
347240.62051192555,2646409.5078953276,226.0
347270.62051192555,2646409.5078953276,219.0
347300.62051192555,2646409.5078953276,215.0
347330.62051192555,2646409.5078953276,211.0
347360.62051192555,2646409.5078953276,203.0
347390.62051192555,2646409.5078953276,192.0
347420.62051192555,2646409.5078953276,182.0
347450.62051192555,2646409.5078953276,179.0
347480.62051192555,2646409.5078953276,178.0
347510.62051192555,2646409.5078953276,178.0
347540.62051192555,2646409.5078953276,175.0
347570.62051192555,2646409.5078953276,170.0
347600.62051192555,2646409.5078953276,165.0
347630.62051192555,2646409.5078953276,161.0
347660.62051192555,2646409.5078953276,158.0
347690.62051192555,2646409.5078953276,157.0
346130.62051192555,2646379.5078953276,832.0
346160.62051192555,2646379.5078953276,822.0
346190.62051192555,2646379.5078953276,809.0
346220.62051192555,2646379.5078953276,796.0
346250.62051192555,2646379.5078953276,791.0
346280.62051192555,2646379.5078953276,784.0
346310.62051192555,2646379.5078953276,774.0
346340.62051192555,2646379.5078953276,721.0
346370.62051192555,2646379.5078953276,680.0
346400.62051192555,2646379.5078953276,646.0
346430.62051192555,2646379.5078953276,631.0
346460.62051192555,2646379.5078953276,614.0
346490.62051192555,2646379.5078953276,601.0
346520.62051192555,2646379.5078953276,582.0
346550.62051192555,2646379.5078953276,555.0
346580.62051192555,2646379.5078953276,533.0
346610.62051192555,2646379.5078953276,511.0
346640.62051192555,2646379.5078953276,500.0
346670.62051192555,2646379.5078953276,483.0
346700.62051192555,2646379.5078953276,464.0
346730.62051192555,2646379.5078953276,455.0
346760.62051192555,2646379.5078953276,439.0
346790.62051192555,2646379.5078953276,419.0
346820.62051192555,2646379.5078953276,407.0
346850.62051192555,2646379.5078953276,388.0
346880.62051192555,2646379.5078953276,364.0
346910.62051192555,2646379.5078953276,349.0
346940.62051192555,2646379.5078953276,329.0
346970.62051192555,2646379.5078953276,319.0
347000.62051192555,2646379.5078953276,314.0
347030.62051192555,2646379.5078953276,299.0
347060.62051192555,2646379.5078953276,283.0
347090.62051192555,2646379.5078953276,279.0
347120.62051192555,2646379.5078953276,271.0
347150.62051192555,2646379.5078953276,253.0
347180.62051192555,2646379.5078953276,240.0
347210.62051192555,2646379.5078953276,223.0
347240.62051192555,2646379.5078953276,212.0
347270.62051192555,2646379.5078953276,207.0
347300.62051192555,2646379.5078953276,201.0
347330.62051192555,2646379.5078953276,192.0
347360.62051192555,2646379.5078953276,188.0
347390.62051192555,2646379.5078953276,182.0
347420.62051192555,2646379.5078953276,177.0
347450.62051192555,2646379.5078953276,174.0
347480.62051192555,2646379.5078953276,174.0
347510.62051192555,2646379.5078953276,174.0
347540.62051192555,2646379.5078953276,172.0
347570.62051192555,2646379.5078953276,167.0
347600.62051192555,2646379.5078953276,162.0
347630.62051192555,2646379.5078953276,159.0
347660.62051192555,2646379.5078953276,158.0
347690.62051192555,2646379.5078953276,157.0
346130.62051192555,2646349.5078953276,842.0
346160.62051192555,2646349.5078953276,831.0
346190.62051192555,2646349.5078953276,820.0
346220.62051192555,2646349.5078953276,800.0
346250.62051192555,2646349.5078953276,795.0
346280.62051192555,2646349.5078953276,783.0
346310.62051192555,2646349.5078953276,751.0
346340.62051192555,2646349.5078953276,691.0
346370.62051192555,2646349.5078953276,657.0
346400.62051192555,2646349.5078953276,639.0
346430.62051192555,2646349.5078953276,623.0
346460.62051192555,2646349.5078953276,603.0
346490.62051192555,2646349.5078953276,586.0
346520.62051192555,2646349.5078953276,571.0
346550.62051192555,2646349.5078953276,553.0
346580.62051192555,2646349.5078953276,534.0
346610.62051192555,2646349.5078953276,510.0
346640.62051192555,2646349.5078953276,494.0
346670.62051192555,2646349.5078953276,476.0
346700.62051192555,2646349.5078953276,456.0
346730.62051192555,2646349.5078953276,443.0
346760.62051192555,2646349.5078953276,427.0
346790.62051192555,2646349.5078953276,419.0
346820.62051192555,2646349.5078953276,407.0
346850.62051192555,2646349.5078953276,383.0
346880.62051192555,2646349.5078953276,358.0
346910.62051192555,2646349.5078953276,336.0
346940.62051192555,2646349.5078953276,323.0
346970.62051192555,2646349.5078953276,313.0
347000.62051192555,2646349.5078953276,297.0
347030.62051192555,2646349.5078953276,279.0
347060.62051192555,2646349.5078953276,269.0
347090.62051192555,2646349.5078953276,265.0
347120.62051192555,2646349.5078953276,251.0
347150.62051192555,2646349.5078953276,232.0
347180.62051192555,2646349.5078953276,227.0
347210.62051192555,2646349.5078953276,210.0
347240.62051192555,2646349.5078953276,202.0
347270.62051192555,2646349.5078953276,200.0
347300.62051192555,2646349.5078953276,193.0
347330.62051192555,2646349.5078953276,185.0
347360.62051192555,2646349.5078953276,182.0
347390.62051192555,2646349.5078953276,178.0
347420.62051192555,2646349.5078953276,176.0
347450.62051192555,2646349.5078953276,174.0
347480.62051192555,2646349.5078953276,172.0
347510.62051192555,2646349.5078953276,170.0
347540.62051192555,2646349.5078953276,168.0
347570.62051192555,2646349.5078953276,164.0
347600.62051192555,2646349.5078953276,160.0
347630.62051192555,2646349.5078953276,158.0
347660.62051192555,2646349.5078953276,157.0
347690.62051192555,2646349.5078953276,156.0
346130.62051192555,2646319.5078953276,843.0
346160.62051192555,2646319.5078953276,839.0
346190.62051192555,2646319.5078953276,815.0
346220.62051192555,2646319.5078953276,797.0
346250.62051192555,2646319.5078953276,761.0
346280.62051192555,2646319.5078953276,762.0
346310.62051192555,2646319.5078953276,703.0
346340.62051192555,2646319.5078953276,674.0
346370.62051192555,2646319.5078953276,625.0
346400.62051192555,2646319.5078953276,624.0
346430.62051192555,2646319.5078953276,612.0
346460.62051192555,2646319.5078953276,599.0
346490.62051192555,2646319.5078953276,584.0
346520.62051192555,2646319.5078953276,568.0
346550.62051192555,2646319.5078953276,552.0
346580.62051192555,2646319.5078953276,536.0
346610.62051192555,2646319.5078953276,506.0
346640.62051192555,2646319.5078953276,485.0
346670.62051192555,2646319.5078953276,461.0
346700.62051192555,2646319.5078953276,446.0
346730.62051192555,2646319.5078953276,434.0
346760.62051192555,2646319.5078953276,416.0
346790.62051192555,2646319.5078953276,412.0
346820.62051192555,2646319.5078953276,403.0
346850.62051192555,2646319.5078953276,378.0
346880.62051192555,2646319.5078953276,354.0
346910.62051192555,2646319.5078953276,328.0
346940.62051192555,2646319.5078953276,317.0
346970.62051192555,2646319.5078953276,298.0
347000.62051192555,2646319.5078953276,279.0
347030.62051192555,2646319.5078953276,264.0
347060.62051192555,2646319.5078953276,256.0
347090.62051192555,2646319.5078953276,247.0
347120.62051192555,2646319.5078953276,235.0
347150.62051192555,2646319.5078953276,227.0
347180.62051192555,2646319.5078953276,221.0
347210.62051192555,2646319.5078953276,209.0
347240.62051192555,2646319.5078953276,200.0
347270.62051192555,2646319.5078953276,196.0
347300.62051192555,2646319.5078953276,192.0
347330.62051192555,2646319.5078953276,186.0
347360.62051192555,2646319.5078953276,182.0
347390.62051192555,2646319.5078953276,181.0
347420.62051192555,2646319.5078953276,177.0
347450.62051192555,2646319.5078953276,172.0
347480.62051192555,2646319.5078953276,170.0
347510.62051192555,2646319.5078953276,167.0
347540.62051192555,2646319.5078953276,164.0
347570.62051192555,2646319.5078953276,160.0
347600.62051192555,2646319.5078953276,158.0
347630.62051192555,2646319.5078953276,157.0
347660.62051192555,2646319.5078953276,156.0
347690.62051192555,2646319.5078953276,155.0
346130.62051192555,2646289.5078953276,837.0
346160.62051192555,2646289.5078953276,829.0
346190.62051192555,2646289.5078953276,813.0
346220.62051192555,2646289.5078953276,785.0
346250.62051192555,2646289.5078953276,741.0
346280.62051192555,2646289.5078953276,718.0
346310.62051192555,2646289.5078953276,684.0
346340.62051192555,2646289.5078953276,676.0
346370.62051192555,2646289.5078953276,622.0
346400.62051192555,2646289.5078953276,613.0
346430.62051192555,2646289.5078953276,609.0
346460.62051192555,2646289.5078953276,601.0
346490.62051192555,2646289.5078953276,579.0
346520.62051192555,2646289.5078953276,556.0
346550.62051192555,2646289.5078953276,546.0
346580.62051192555,2646289.5078953276,530.0
346610.62051192555,2646289.5078953276,492.0
346640.62051192555,2646289.5078953276,473.0
346670.62051192555,2646289.5078953276,441.0
346700.62051192555,2646289.5078953276,434.0
346730.62051192555,2646289.5078953276,422.0
346760.62051192555,2646289.5078953276,407.0
346790.62051192555,2646289.5078953276,402.0
346820.62051192555,2646289.5078953276,393.0
346850.62051192555,2646289.5078953276,370.0
346880.62051192555,2646289.5078953276,345.0
346910.62051192555,2646289.5078953276,318.0
346940.62051192555,2646289.5078953276,308.0
346970.62051192555,2646289.5078953276,289.0
347000.62051192555,2646289.5078953276,269.0
347030.62051192555,2646289.5078953276,260.0
347060.62051192555,2646289.5078953276,248.0
347090.62051192555,2646289.5078953276,234.0
347120.62051192555,2646289.5078953276,227.0
347150.62051192555,2646289.5078953276,221.0
347180.62051192555,2646289.5078953276,217.0
347210.62051192555,2646289.5078953276,211.0
347240.62051192555,2646289.5078953276,200.0
347270.62051192555,2646289.5078953276,194.0
347300.62051192555,2646289.5078953276,190.0
347330.62051192555,2646289.5078953276,186.0
347360.62051192555,2646289.5078953276,182.0
347390.62051192555,2646289.5078953276,181.0
347420.62051192555,2646289.5078953276,176.0
347450.62051192555,2646289.5078953276,170.0
347480.62051192555,2646289.5078953276,167.0
347510.62051192555,2646289.5078953276,166.0
347540.62051192555,2646289.5078953276,162.0
347570.62051192555,2646289.5078953276,158.0
347600.62051192555,2646289.5078953276,157.0
347630.62051192555,2646289.5078953276,157.0
347660.62051192555,2646289.5078953276,156.0
347690.62051192555,2646289.5078953276,156.0
346130.62051192555,2646259.5078953276,829.0
346160.62051192555,2646259.5078953276,825.0
346190.62051192555,2646259.5078953276,807.0
346220.62051192555,2646259.5078953276,783.0
346250.62051192555,2646259.5078953276,746.0
346280.62051192555,2646259.5078953276,714.0
346310.62051192555,2646259.5078953276,681.0
346340.62051192555,2646259.5078953276,662.0
346370.62051192555,2646259.5078953276,635.0
346400.62051192555,2646259.5078953276,632.0
346430.62051192555,2646259.5078953276,608.0
346460.62051192555,2646259.5078953276,587.0
346490.62051192555,2646259.5078953276,573.0
346520.62051192555,2646259.5078953276,550.0
346550.62051192555,2646259.5078953276,535.0
346580.62051192555,2646259.5078953276,503.0
346610.62051192555,2646259.5078953276,485.0
346640.62051192555,2646259.5078953276,471.0
346670.62051192555,2646259.5078953276,438.0
346700.62051192555,2646259.5078953276,425.0
346730.62051192555,2646259.5078953276,419.0
346760.62051192555,2646259.5078953276,406.0
346790.62051192555,2646259.5078953276,394.0
346820.62051192555,2646259.5078953276,378.0
346850.62051192555,2646259.5078953276,363.0
346880.62051192555,2646259.5078953276,341.0
346910.62051192555,2646259.5078953276,307.0
346940.62051192555,2646259.5078953276,300.0
346970.62051192555,2646259.5078953276,290.0
347000.62051192555,2646259.5078953276,272.0
347030.62051192555,2646259.5078953276,259.0
347060.62051192555,2646259.5078953276,243.0
347090.62051192555,2646259.5078953276,226.0
347120.62051192555,2646259.5078953276,218.0
347150.62051192555,2646259.5078953276,214.0
347180.62051192555,2646259.5078953276,211.0
347210.62051192555,2646259.5078953276,205.0
347240.62051192555,2646259.5078953276,196.0
347270.62051192555,2646259.5078953276,189.0
347300.62051192555,2646259.5078953276,187.0
347330.62051192555,2646259.5078953276,183.0
347360.62051192555,2646259.5078953276,179.0
347390.62051192555,2646259.5078953276,178.0
347420.62051192555,2646259.5078953276,174.0
347450.62051192555,2646259.5078953276,170.0
347480.62051192555,2646259.5078953276,166.0
347510.62051192555,2646259.5078953276,164.0
347540.62051192555,2646259.5078953276,160.0
347570.62051192555,2646259.5078953276,158.0
347600.62051192555,2646259.5078953276,157.0
347630.62051192555,2646259.5078953276,156.0
347660.62051192555,2646259.5078953276,156.0
347690.62051192555,2646259.5078953276,157.0
346130.62051192555,2646229.5078953276,818.0
346160.62051192555,2646229.5078953276,814.0
346190.62051192555,2646229.5078953276,792.0
346220.62051192555,2646229.5078953276,770.0
346250.62051192555,2646229.5078953276,742.0
346280.62051192555,2646229.5078953276,714.0
346310.62051192555,2646229.5078953276,679.0
346340.62051192555,2646229.5078953276,654.0
346370.62051192555,2646229.5078953276,632.0
346400.62051192555,2646229.5078953276,619.0
346430.62051192555,2646229.5078953276,605.0
346460.62051192555,2646229.5078953276,593.0
346490.62051192555,2646229.5078953276,572.0
346520.62051192555,2646229.5078953276,550.0
346550.62051192555,2646229.5078953276,529.0
346580.62051192555,2646229.5078953276,502.0
346610.62051192555,2646229.5078953276,483.0
346640.62051192555,2646229.5078953276,463.0
346670.62051192555,2646229.5078953276,442.0
346700.62051192555,2646229.5078953276,433.0
346730.62051192555,2646229.5078953276,417.0
346760.62051192555,2646229.5078953276,404.0
346790.62051192555,2646229.5078953276,389.0
346820.62051192555,2646229.5078953276,367.0
346850.62051192555,2646229.5078953276,352.0
346880.62051192555,2646229.5078953276,318.0
346910.62051192555,2646229.5078953276,299.0
346940.62051192555,2646229.5078953276,295.0
346970.62051192555,2646229.5078953276,291.0
347000.62051192555,2646229.5078953276,271.0
347030.62051192555,2646229.5078953276,252.0
347060.62051192555,2646229.5078953276,235.0
347090.62051192555,2646229.5078953276,223.0
347120.62051192555,2646229.5078953276,213.0
347150.62051192555,2646229.5078953276,211.0
347180.62051192555,2646229.5078953276,204.0
347210.62051192555,2646229.5078953276,200.0
347240.62051192555,2646229.5078953276,191.0
347270.62051192555,2646229.5078953276,186.0
347300.62051192555,2646229.5078953276,184.0
347330.62051192555,2646229.5078953276,179.0
347360.62051192555,2646229.5078953276,174.0
347390.62051192555,2646229.5078953276,173.0
347420.62051192555,2646229.5078953276,169.0
347450.62051192555,2646229.5078953276,166.0
347480.62051192555,2646229.5078953276,164.0
347510.62051192555,2646229.5078953276,161.0
347540.62051192555,2646229.5078953276,159.0
347570.62051192555,2646229.5078953276,157.0
347600.62051192555,2646229.5078953276,155.0
347630.62051192555,2646229.5078953276,154.0
347660.62051192555,2646229.5078953276,155.0
347690.62051192555,2646229.5078953276,157.0
346130.62051192555,2646199.5078953276,798.0
346160.62051192555,2646199.5078953276,797.0
346190.62051192555,2646199.5078953276,776.0
346220.62051192555,2646199.5078953276,755.0
346250.62051192555,2646199.5078953276,733.0
346280.62051192555,2646199.5078953276,709.0
346310.62051192555,2646199.5078953276,675.0
346340.62051192555,2646199.5078953276,654.0
346370.62051192555,2646199.5078953276,632.0
346400.62051192555,2646199.5078953276,605.0
346430.62051192555,2646199.5078953276,599.0
346460.62051192555,2646199.5078953276,580.0
346490.62051192555,2646199.5078953276,564.0
346520.62051192555,2646199.5078953276,542.0
346550.62051192555,2646199.5078953276,527.0
346580.62051192555,2646199.5078953276,501.0
346610.62051192555,2646199.5078953276,480.0
346640.62051192555,2646199.5078953276,459.0
346670.62051192555,2646199.5078953276,440.0
346700.62051192555,2646199.5078953276,423.0
346730.62051192555,2646199.5078953276,408.0
346760.62051192555,2646199.5078953276,394.0
346790.62051192555,2646199.5078953276,383.0
346820.62051192555,2646199.5078953276,364.0
346850.62051192555,2646199.5078953276,341.0
346880.62051192555,2646199.5078953276,322.0
346910.62051192555,2646199.5078953276,304.0
346940.62051192555,2646199.5078953276,295.0
346970.62051192555,2646199.5078953276,285.0
347000.62051192555,2646199.5078953276,264.0
347030.62051192555,2646199.5078953276,245.0
347060.62051192555,2646199.5078953276,239.0
347090.62051192555,2646199.5078953276,227.0
347120.62051192555,2646199.5078953276,218.0
347150.62051192555,2646199.5078953276,211.0
347180.62051192555,2646199.5078953276,206.0
347210.62051192555,2646199.5078953276,201.0
347240.62051192555,2646199.5078953276,193.0
347270.62051192555,2646199.5078953276,186.0
347300.62051192555,2646199.5078953276,181.0
347330.62051192555,2646199.5078953276,175.0
347360.62051192555,2646199.5078953276,171.0
347390.62051192555,2646199.5078953276,168.0
347420.62051192555,2646199.5078953276,161.0
347450.62051192555,2646199.5078953276,159.0
347480.62051192555,2646199.5078953276,160.0
347510.62051192555,2646199.5078953276,159.0
347540.62051192555,2646199.5078953276,155.0
347570.62051192555,2646199.5078953276,154.0
347600.62051192555,2646199.5078953276,153.0
347630.62051192555,2646199.5078953276,153.0
347660.62051192555,2646199.5078953276,153.0
347690.62051192555,2646199.5078953276,153.0
346130.62051192555,2646169.5078953276,772.0
346160.62051192555,2646169.5078953276,760.0
346190.62051192555,2646169.5078953276,759.0
346220.62051192555,2646169.5078953276,738.0
346250.62051192555,2646169.5078953276,725.0
346280.62051192555,2646169.5078953276,694.0
346310.62051192555,2646169.5078953276,668.0
346340.62051192555,2646169.5078953276,652.0
346370.62051192555,2646169.5078953276,627.0
346400.62051192555,2646169.5078953276,593.0
346430.62051192555,2646169.5078953276,580.0
346460.62051192555,2646169.5078953276,565.0
346490.62051192555,2646169.5078953276,546.0
346520.62051192555,2646169.5078953276,521.0
346550.62051192555,2646169.5078953276,503.0
346580.62051192555,2646169.5078953276,489.0
346610.62051192555,2646169.5078953276,476.0
346640.62051192555,2646169.5078953276,453.0
346670.62051192555,2646169.5078953276,426.0
346700.62051192555,2646169.5078953276,413.0
346730.62051192555,2646169.5078953276,395.0
346760.62051192555,2646169.5078953276,384.0
346790.62051192555,2646169.5078953276,378.0
346820.62051192555,2646169.5078953276,365.0
346850.62051192555,2646169.5078953276,346.0
346880.62051192555,2646169.5078953276,328.0
346910.62051192555,2646169.5078953276,318.0
346940.62051192555,2646169.5078953276,287.0
346970.62051192555,2646169.5078953276,277.0
347000.62051192555,2646169.5078953276,263.0
347030.62051192555,2646169.5078953276,247.0
347060.62051192555,2646169.5078953276,242.0
347090.62051192555,2646169.5078953276,231.0
347120.62051192555,2646169.5078953276,220.0
347150.62051192555,2646169.5078953276,214.0
347180.62051192555,2646169.5078953276,208.0
347210.62051192555,2646169.5078953276,204.0
347240.62051192555,2646169.5078953276,195.0
347270.62051192555,2646169.5078953276,186.0
347300.62051192555,2646169.5078953276,180.0
347330.62051192555,2646169.5078953276,172.0
347360.62051192555,2646169.5078953276,161.0
347390.62051192555,2646169.5078953276,162.0
347420.62051192555,2646169.5078953276,157.0
347450.62051192555,2646169.5078953276,156.0
347480.62051192555,2646169.5078953276,157.0
347510.62051192555,2646169.5078953276,158.0
347540.62051192555,2646169.5078953276,155.0
347570.62051192555,2646169.5078953276,154.0
347600.62051192555,2646169.5078953276,154.0
347630.62051192555,2646169.5078953276,154.0
347660.62051192555,2646169.5078953276,150.0
347690.62051192555,2646169.5078953276,150.0
346130.62051192555,2646139.5078953276,744.0
346160.62051192555,2646139.5078953276,731.0
346190.62051192555,2646139.5078953276,722.0
346220.62051192555,2646139.5078953276,714.0
346250.62051192555,2646139.5078953276,692.0
346280.62051192555,2646139.5078953276,678.0
346310.62051192555,2646139.5078953276,659.0
346340.62051192555,2646139.5078953276,630.0
346370.62051192555,2646139.5078953276,594.0
346400.62051192555,2646139.5078953276,583.0
346430.62051192555,2646139.5078953276,569.0
346460.62051192555,2646139.5078953276,550.0
346490.62051192555,2646139.5078953276,532.0
346520.62051192555,2646139.5078953276,499.0
346550.62051192555,2646139.5078953276,475.0
346580.62051192555,2646139.5078953276,472.0
346610.62051192555,2646139.5078953276,462.0
346640.62051192555,2646139.5078953276,441.0
346670.62051192555,2646139.5078953276,425.0
346700.62051192555,2646139.5078953276,404.0
346730.62051192555,2646139.5078953276,387.0
346760.62051192555,2646139.5078953276,377.0
346790.62051192555,2646139.5078953276,372.0
346820.62051192555,2646139.5078953276,360.0
346850.62051192555,2646139.5078953276,344.0
346880.62051192555,2646139.5078953276,331.0
346910.62051192555,2646139.5078953276,316.0
346940.62051192555,2646139.5078953276,286.0
346970.62051192555,2646139.5078953276,271.0
347000.62051192555,2646139.5078953276,263.0
347030.62051192555,2646139.5078953276,248.0
347060.62051192555,2646139.5078953276,239.0
347090.62051192555,2646139.5078953276,225.0
347120.62051192555,2646139.5078953276,217.0
347150.62051192555,2646139.5078953276,214.0
347180.62051192555,2646139.5078953276,207.0
347210.62051192555,2646139.5078953276,201.0
347240.62051192555,2646139.5078953276,191.0
347270.62051192555,2646139.5078953276,183.0
347300.62051192555,2646139.5078953276,176.0
347330.62051192555,2646139.5078953276,165.0
347360.62051192555,2646139.5078953276,156.0
347390.62051192555,2646139.5078953276,155.0
347420.62051192555,2646139.5078953276,157.0
347450.62051192555,2646139.5078953276,156.0
347480.62051192555,2646139.5078953276,160.0
347510.62051192555,2646139.5078953276,164.0
347540.62051192555,2646139.5078953276,164.0
347570.62051192555,2646139.5078953276,162.0
347600.62051192555,2646139.5078953276,160.0
347630.62051192555,2646139.5078953276,156.0
347660.62051192555,2646139.5078953276,151.0
347690.62051192555,2646139.5078953276,147.0
346130.62051192555,2646109.5078953276,727.0
346160.62051192555,2646109.5078953276,715.0
346190.62051192555,2646109.5078953276,702.0
346220.62051192555,2646109.5078953276,697.0
346250.62051192555,2646109.5078953276,685.0
346280.62051192555,2646109.5078953276,660.0
346310.62051192555,2646109.5078953276,631.0
346340.62051192555,2646109.5078953276,596.0
346370.62051192555,2646109.5078953276,578.0
346400.62051192555,2646109.5078953276,571.0
346430.62051192555,2646109.5078953276,551.0
346460.62051192555,2646109.5078953276,533.0
346490.62051192555,2646109.5078953276,512.0
346520.62051192555,2646109.5078953276,480.0
346550.62051192555,2646109.5078953276,461.0
346580.62051192555,2646109.5078953276,446.0
346610.62051192555,2646109.5078953276,433.0
346640.62051192555,2646109.5078953276,423.0
346670.62051192555,2646109.5078953276,409.0
346700.62051192555,2646109.5078953276,392.0
346730.62051192555,2646109.5078953276,375.0
346760.62051192555,2646109.5078953276,368.0
346790.62051192555,2646109.5078953276,362.0
346820.62051192555,2646109.5078953276,351.0
346850.62051192555,2646109.5078953276,335.0
346880.62051192555,2646109.5078953276,323.0
346910.62051192555,2646109.5078953276,316.0
346940.62051192555,2646109.5078953276,284.0
346970.62051192555,2646109.5078953276,267.0
347000.62051192555,2646109.5078953276,259.0
347030.62051192555,2646109.5078953276,246.0
347060.62051192555,2646109.5078953276,231.0
347090.62051192555,2646109.5078953276,215.0
347120.62051192555,2646109.5078953276,212.0
347150.62051192555,2646109.5078953276,207.0
347180.62051192555,2646109.5078953276,203.0
347210.62051192555,2646109.5078953276,197.0
347240.62051192555,2646109.5078953276,185.0
347270.62051192555,2646109.5078953276,178.0
347300.62051192555,2646109.5078953276,174.0
347330.62051192555,2646109.5078953276,164.0
347360.62051192555,2646109.5078953276,155.0
347390.62051192555,2646109.5078953276,157.0
347420.62051192555,2646109.5078953276,160.0
347450.62051192555,2646109.5078953276,162.0
347480.62051192555,2646109.5078953276,165.0
347510.62051192555,2646109.5078953276,170.0
347540.62051192555,2646109.5078953276,170.0
347570.62051192555,2646109.5078953276,170.0
347600.62051192555,2646109.5078953276,166.0
347630.62051192555,2646109.5078953276,163.0
347660.62051192555,2646109.5078953276,151.0
347690.62051192555,2646109.5078953276,147.0
