"[(780.0, 780.0, 330.0), (818.5513554273015, 777.396704426513, 314.0), (857.102710854603, 774.793408853026, 295.0), (895.6540662819042, 772.1901132795388, 287.0), (934.2054217092057, 769.5868177060518, 267.0), (972.7567771365071, 766.9835221325649, 253.0), (1011.3081325638086, 764.3802265590778, 230.0), (1049.85948799111, 761.7769309855908, 224.0), (1088.4108434184113, 759.1736354121037, 220.0), (1126.962198845713, 756.5703398386167, 206.0), (1165.513554273014, 753.9670442651296, 206.0), (1204.0649097003156, 751.3637486916425, 204.0), (1242.616265127617, 748.7604531181555, 206.0), (1281.1676205549184, 746.1571575446685, 217.0), (1319.71897598222, 743.5538619711815, 217.0), (1358.2703314095213, 740.9505663976944, 217.0), (1396.8216868368227, 738.3472708242073, 215.0), (1435.3730422641243, 735.7439752507203, 212.0), (1473.9243976914256, 733.1406796772333, 218.0), (1512.475753118727, 730.5373841037463, 213.0)]",0,1
"[(1512.475753118727, 730.5373841037463, 213.0), (1473.9243976914256, 733.1406796772334, 218.0), (1435.3730422641243, 735.7439752507203, 212.0), (1396.8216868368227, 738.3472708242073, 215.0), (1358.2703314095213, 740.9505663976944, 217.0), (1319.71897598222, 743.5538619711815, 217.0), (1281.1676205549184, 746.1571575446685, 217.0), (1242.616265127617, 748.7604531181555, 206.0), (1204.0649097003156, 751.3637486916425, 204.0), (1165.5135542730143, 753.9670442651296, 206.0), (1126.962198845713, 756.5703398386166, 206.0), (1088.4108434184113, 759.1736354121037, 220.0), (1049.85948799111, 761.7769309855908, 224.0), (1011.3081325638086, 764.3802265590778, 230.0), (972.7567771365071, 766.9835221325648, 253.0), (934.2054217092057, 769.5868177060518, 267.0), (895.6540662819043, 772.1901132795389, 287.0), (857.102710854603, 774.793408853026, 295.0), (818.5513554273015, 777.396704426513, 314.0), (780.0, 780.0, 330.0)]",1,0
